o_cell_id,o_cell_x,o_cell_y,역사명,호선
다사61506225,961625,1962375,노원,7호선
다사61506250,961625,1962625,마들,7호선
다사61754300,961875,1943125,개포동,분당선
다사61754325,961875,1943375,개포동,분당선
다사61754375,961875,1943875,학여울,3호선
다사61754400,961875,1944125,학여울,3호선
다사61754425,961875,1944375,학여울,3호선
다사61754450,961875,1944625,학여울,3호선
다사61754825,961875,1948375,뚝섬유원지,7호선
다사61754850,961875,1948625,뚝섬유원지,7호선
다사61754875,961875,1948875,건대입구,7호선
다사61754925,961875,1949375,건대입구,7호선
다사61754950,961875,1949625,건대입구,7호선
다사61754975,961875,1949875,어린이대공원(세종대),7호선
다사61755475,961875,1954875,외대앞,경원선
다사61755500,961875,1955125,외대앞,경원선
다사61755550,961875,1955625,신이문,경원선
다사61755575,961875,1955875,신이문,경원선
다사61755650,961875,1956625,신이문,경원선
다사61755725,961875,1957375,석계,6호선
다사61755750,961875,1957625,석계,6호선
다사61755775,961875,1957875,석계,6호선
다사61755800,961875,1958125,광운대,경원선
다사61755825,961875,1958375,공릉(서울과학기술대),7호선
다사61755875,961875,1958875,공릉(서울과학기술대),7호선
다사61755900,961875,1959125,하계,7호선
다사61756000,961875,1960125,하계,7호선
다사61756025,961875,1960375,중계,7호선
다사61756125,961875,1961375,노원,7호선
다사61756175,961875,1961875,노원,7호선
다사61756200,961875,1962125,상계,4호선
다사62004275,962125,1942875,개포동,분당선
다사62004300,962125,1943125,대모산입구,분당선
다사62004325,962125,1943375,대모산입구,분당선
다사62004350,962125,1943625,대모산입구,분당선
다사62004400,962125,1944125,학여울,3호선
다사62004425,962125,1944375,학여울,3호선
다사62004525,962125,1945375,종합운동장,9호선(연장)
다사62004550,962125,1945625,종합운동장,9호선(연장)
다사62004575,962125,1945875,종합운동장,9호선(연장)
다사62004825,962125,1948375,뚝섬유원지,7호선
다사62004850,962125,1948625,건대입구,7호선
다사62004925,962125,1949375,건대입구,7호선
다사62004950,962125,1949625,어린이대공원(세종대),7호선
다사62004975,962125,1949875,어린이대공원(세종대),7호선
다사62005050,962125,1950625,어린이대공원(세종대),7호선
다사62005500,962125,1955125,중랑,중앙선
다사62005525,962125,1955375,중랑,중앙선
다사62005575,962125,1955875,신이문,경원선
다사62005600,962125,1956125,신이문,경원선
다사62005775,962125,1957875,태릉입구,7호선
다사62005800,962125,1958125,공릉(서울과학기술대),7호선
다사62005825,962125,1958375,공릉(서울과학기술대),7호선
다사62006000,962125,1960125,하계,7호선
다사62006025,962125,1960375,중계,7호선
다사62254300,962375,1943125,대모산입구,분당선
다사62254325,962375,1943375,대모산입구,분당선
다사62254350,962375,1943625,대모산입구,분당선
다사62254375,962375,1943875,대모산입구,분당선
다사62254925,962375,1949375,건대입구,7호선
다사62254950,962375,1949625,어린이대공원(세종대),7호선
다사62255025,962375,1950375,어린이대공원(세종대),7호선
다사62255050,962375,1950625,군자(능동),7호선
다사62255525,962375,1955375,중랑,중앙선
다사62255550,962375,1955625,중랑,중앙선
다사62255700,962375,1957125,먹골,7호선
다사62255750,962375,1957625,태릉입구,7호선
다사62255775,962375,1957875,태릉입구,7호선
다사62255800,962375,1958125,태릉입구,7호선
다사62255825,962375,1958375,공릉(서울과학기술대),7호선
다사62504300,962625,1943125,대모산입구,분당선
다사62504325,962625,1943375,대모산입구,분당선
다사62504350,962625,1943625,대청,3호선
다사62504375,962625,1943875,대청,3호선
다사62504400,962625,1944125,대청,3호선
다사62504450,962625,1944625,학여울,3호선
다사62504850,962625,1948625,건대입구,7호선
다사62504925,962625,1949375,건대입구,7호선
다사62504950,962625,1949625,어린이대공원(세종대),7호선
다사62505025,962625,1950375,어린이대공원(세종대),7호선
다사62505050,962625,1950625,군자(능동),7호선
다사62505150,962625,1951625,중곡,7호선
다사62505500,962625,1955125,중랑,중앙선
다사62505525,962625,1955375,중랑,중앙선
다사62505550,962625,1955625,중화,7호선
다사62505575,962625,1955875,중화,7호선
다사62505600,962625,1956125,중화,7호선
다사62505625,962625,1956375,중화,7호선
다사62505650,962625,1956625,먹골,7호선
다사62505700,962625,1957125,먹골,7호선
다사62505725,962625,1957375,태릉입구,7호선
다사62505750,962625,1957625,태릉입구,7호선
다사62505775,962625,1957875,태릉입구,7호선
다사62505800,962625,1958125,태릉입구,7호선
다사62505825,962625,1958375,공릉(서울과학기술대),7호선
다사62506275,962625,1962875,상계,4호선
다사62506300,962625,1963125,불암산,4호선
다사62754325,962875,1943375,대청,3호선
다사62754350,962875,1943625,대청,3호선
다사62754375,962875,1943875,대청,3호선
다사62754525,962875,1945375,종합운동장,9호선(연장)
다사62754550,962875,1945625,종합운동장,9호선(연장)
다사62754575,962875,1945875,종합운동장,9호선(연장)
다사62754600,962875,1946125,종합운동장,9호선(연장)
다사62754625,962875,1946375,종합운동장,9호선(연장)
다사62754900,962875,1949125,구의(광진구청),2호선
다사62755125,962875,1951375,군자(능동),7호선
다사62755150,962875,1951625,중곡,7호선
다사62755225,962875,1952375,중곡,7호선
다사62755450,962875,1954625,중랑,중앙선
다사62755475,962875,1954875,중랑,중앙선
다사62755500,962875,1955125,중랑,중앙선
다사62755525,962875,1955375,중랑,중앙선
다사62755550,962875,1955625,중화,7호선
다사62755575,962875,1955875,중화,7호선
다사62755600,962875,1956125,중화,7호선
다사62755625,962875,1956375,중화,7호선
다사62755650,962875,1956625,먹골,7호선
다사62755700,962875,1957125,먹골,7호선
다사62755725,962875,1957375,태릉입구,7호선
다사62755750,962875,1957625,태릉입구,7호선
다사62755775,962875,1957875,태릉입구,7호선
다사62755800,962875,1958125,화랑대(서울여대입구),6호선
다사62755825,962875,1958375,공릉(서울과학기술대),7호선
다사63004325,963125,1943375,대청,3호선
다사63004525,963125,1945375,삼전,9호선(연장)
다사63004550,963125,1945625,잠실새내,2호선
다사63004575,963125,1945875,잠실새내,2호선
다사63004600,963125,1946125,잠실새내,2호선
다사63004625,963125,1946375,잠실새내,2호선
다사63005050,963125,1950625,군자(능동),7호선
다사63005125,963125,1951375,군자(능동),7호선
다사63005150,963125,1951625,중곡,7호선
다사63005200,963125,1952125,중곡,7호선
다사63005225,963125,1952375,중곡,7호선
다사63005250,963125,1952625,용마산,7호선
다사63005300,963125,1953125,용마산,7호선
다사63005325,963125,1953375,사가정,7호선
다사63005375,963125,1953875,사가정,7호선
다사63005400,963125,1954125,면목,7호선
다사63005450,963125,1954625,면목,7호선
다사63005475,963125,1954875,상봉(시외버스터미널),중앙선
다사63005500,963125,1955125,상봉(시외버스터미널),중앙선
다사63005525,963125,1955375,상봉(시외버스터미널),중앙선
다사63005550,963125,1955625,상봉(시외버스터미널),중앙선
다사63005575,963125,1955875,중화,7호선
다사63005625,963125,1956375,중화,7호선
다사63005725,963125,1957375,화랑대(서울여대입구),6호선
다사63005750,963125,1957625,화랑대(서울여대입구),6호선
다사63005800,963125,1958125,화랑대(서울여대입구),6호선
다사63254325,963375,1943375,일원,3호선
다사63254500,963375,1945125,삼전,9호선(연장)
다사63254525,963375,1945375,삼전,9호선(연장)
다사63254550,963375,1945625,잠실새내,2호선
다사63254575,963375,1945875,잠실새내,2호선
다사63255025,963375,1950375,아차산(어린이대공원후문),5호선
다사63255050,963375,1950625,아차산(어린이대공원후문),5호선
다사63255075,963375,1950875,군자(능동),7호선
다사63255125,963375,1951375,중곡,7호선
다사63255200,963375,1952125,중곡,7호선
다사63255225,963375,1952375,용마산,7호선
다사63255250,963375,1952625,용마산,7호선
다사63255275,963375,1952875,용마산,7호선
다사63255300,963375,1953125,용마산,7호선
다사63255325,963375,1953375,사가정,7호선
다사63255375,963375,1953875,사가정,7호선
다사63255400,963375,1954125,면목,7호선
다사63255450,963375,1954625,면목,7호선
다사63255475,963375,1954875,상봉(시외버스터미널),중앙선
다사63255500,963375,1955125,상봉(시외버스터미널),중앙선
다사63255525,963375,1955375,상봉(시외버스터미널),중앙선
다사63255550,963375,1955625,상봉(시외버스터미널),중앙선
다사63255575,963375,1955875,중화,7호선
다사63255600,963375,1956125,중화,7호선
다사63255725,963375,1957375,화랑대(서울여대입구),6호선
다사63255750,963375,1957625,화랑대(서울여대입구),6호선
다사63255800,963375,1958125,화랑대(서울여대입구),6호선
다사63504475,963625,1944875,삼전,9호선(연장)
다사63504500,963625,1945125,삼전,9호선(연장)
다사63504525,963625,1945375,삼전,9호선(연장)
다사63504550,963625,1945625,잠실새내,2호선
다사63504575,963625,1945875,잠실새내,2호선
다사63504800,963625,1948125,구의(광진구청),2호선
다사63504825,963625,1948375,구의(광진구청),2호선
다사63504850,963625,1948625,구의(광진구청),2호선
다사63504875,963625,1948875,구의(광진구청),2호선
다사63505075,963625,1950875,아차산(어린이대공원후문),5호선
다사63505200,963625,1952125,중곡,7호선
다사63505225,963625,1952375,용마산,7호선
다사63505275,963625,1952875,용마산,7호선
다사63505300,963625,1953125,용마산,7호선
다사63505325,963625,1953375,사가정,7호선
다사63505375,963625,1953875,사가정,7호선
다사63505400,963625,1954125,면목,7호선
다사63505425,963625,1954375,면목,7호선
다사63505450,963625,1954625,면목,7호선
다사63505475,963625,1954875,면목,7호선
다사63505500,963625,1955125,상봉(시외버스터미널),중앙선
다사63505525,963625,1955375,상봉(시외버스터미널),중앙선
다사63505550,963625,1955625,망우,중앙선
다사63505575,963625,1955875,망우,중앙선
다사63505600,963625,1956125,망우,중앙선
다사63505725,963625,1957375,봉화산(서울의료원),6호선
다사63505750,963625,1957625,봉화산(서울의료원),6호선
다사63505800,963625,1958125,화랑대(서울여대입구),6호선
다사63754450,963875,1944625,석촌고분,9호선(연장)
다사63754475,963875,1944875,삼전,9호선(연장)
다사63754500,963875,1945125,삼전,9호선(연장)
다사63754525,963875,1945375,삼전,9호선(연장)
다사63754550,963875,1945625,잠실새내,2호선
다사63754575,963875,1945875,잠실새내,2호선
다사63754800,963875,1948125,강변(동서울터미널),2호선
다사63754825,963875,1948375,강변(동서울터미널),2호선
다사63754850,963875,1948625,강변(동서울터미널),2호선
다사63754875,963875,1948875,구의(광진구청),2호선
다사63754900,963875,1949125,구의(광진구청),2호선
다사63755300,963875,1953125,사가정,7호선
다사63755325,963875,1953375,사가정,7호선
다사63755375,963875,1953875,사가정,7호선
다사63755400,963875,1954125,면목,7호선
다사63755475,963875,1954875,면목,7호선
다사63755500,963875,1955125,망우,중앙선
다사63755525,963875,1955375,망우,중앙선
다사63755550,963875,1955625,망우,중앙선
다사63755575,963875,1955875,망우,중앙선
다사63755750,963875,1957625,봉화산(서울의료원),6호선
다사63755775,963875,1957875,봉화산(서울의료원),6호선
다사63755800,963875,1958125,봉화산(서울의료원),6호선
다사63755825,963875,1958375,화랑대(서울여대입구),6호선
다사64004450,964125,1944625,석촌고분,9호선(연장)
다사64004475,964125,1944875,석촌고분,9호선(연장)
다사64004500,964125,1945125,석촌고분,9호선(연장)
다사64004525,964125,1945375,석촌고분,9호선(연장)
