CELL_ID,outflow,inflow,total
다사44504425,5578.26,4838.29,10416.54
다사51005400,5170.41,5245.51,10415.93
다사59254100,5121.02,5292.86,10413.87
다사59254300,5271.09,5127.51,10398.6
다사57005775,5281.33,5113.27,10394.6
다사60755300,5186.75,5204.9,10391.65
다사56755050,5161.37,5229.25,10390.62
다사57505175,5097.0,5279.83,10376.83
다사63004550,4961.73,5413.75,10375.49
다사59256300,5277.42,5096.44,10373.86
다사62005825,5191.34,5182.28,10373.62
다사62505850,5174.65,5195.19,10369.83
다사58004725,5159.88,5201.29,10361.17
다사63504975,5439.17,4920.44,10359.61
다사41755125,5095.94,5263.34,10359.28
다사57255475,5022.46,5335.12,10357.58
다사43754750,5239.39,5106.33,10345.72
다사60006200,5268.7,5075.42,10344.12
다사54005100,5194.18,5147.15,10341.33
다사64254925,5368.45,4955.4,10323.85
다사42254825,5074.9,5243.4,10318.29
다사46754275,5116.9,5198.84,10315.74
다사55254525,5150.58,5164.34,10314.91
다사59755275,5158.83,5147.19,10306.01
다사49755650,5187.39,5111.34,10298.73
다사60754675,5497.58,4788.89,10286.46
다사53504325,5230.59,5051.73,10282.32
다사60505500,5743.43,4533.71,10277.14
다사58254300,5054.22,5220.73,10274.95
다사49254975,5304.72,4965.51,10270.23
다사60504950,5003.29,5264.98,10268.27
다사51504275,5093.49,5167.59,10261.09
다사58254125,5233.86,5026.65,10260.51
다사48505475,5216.01,5044.34,10260.34
다사56504225,5077.56,5182.32,10259.88
다사64005625,5012.94,5244.81,10257.75
다사57504350,5192.89,5062.8,10255.69
다사46754775,5197.77,5054.2,10251.97
다사61005250,5125.32,5125.22,10250.55
다사57755050,5152.07,5096.31,10248.38
다사56504550,5007.43,5240.27,10247.69
다사50755100,5132.91,5104.42,10237.33
다사63004850,5034.97,5201.85,10236.82
다사49754150,5142.42,5088.36,10230.77
다사45755375,5250.28,4973.22,10223.5
다사56255025,5178.29,5042.55,10220.83
다사58005325,5108.11,5100.61,10208.72
다사66754350,5192.98,5000.66,10193.64
다사68504850,5177.39,5002.53,10179.92
다사61256275,5288.91,4886.5,10175.41
다사53005325,4965.77,5205.22,10170.99
다사42004575,5170.15,4999.49,10169.64
다사53004900,5051.98,5116.65,10168.63
다사49755025,5098.41,5059.89,10158.31
다사56754925,5171.4,4986.43,10157.83
다사48504150,5116.12,5040.23,10156.34
다사70505025,5153.54,5001.12,10154.66
다사55755200,5051.36,5100.61,10151.97
다사58005675,5129.05,5008.17,10137.22
다사59754675,4701.34,5417.3,10118.64
다사43504775,5082.92,5019.09,10102.0
다사53005200,5063.58,5024.16,10087.74
다사59505100,5881.32,4203.92,10085.24
다사54004725,5187.74,4893.39,10081.13
다사63505050,5042.53,5034.31,10076.84
다사49005775,5098.0,4968.66,10066.66
다사53004675,5050.99,4997.85,10048.85
다사62256000,5014.03,5023.8,10037.83
다사62505875,5216.28,4815.79,10032.06
다사60256425,5030.04,5000.7,10030.74
다사45754475,5041.56,4983.76,10025.32
다사56755075,5020.9,5003.01,10023.91
다사66004525,5079.1,4942.37,10021.47
다사66504200,5057.96,4953.23,10011.19
다사62505500,4969.96,5031.46,10001.41
다사43754550,5050.43,4939.69,9990.12
다사56504350,5079.52,4897.74,9977.26
다사67004225,4884.32,5092.9,9977.22
다사58754300,5105.33,4870.41,9975.74
다사63755025,4954.09,5010.14,9964.23
다사46754300,4762.21,5194.8,9957.01
다사63504600,5054.77,4900.1,9954.87
다사44254825,5043.7,4883.52,9927.22
다사59505650,5700.31,4219.25,9919.56
다사57255450,4843.76,5068.91,9912.67
다사63254875,4876.5,5029.43,9905.93
다사61754400,5077.73,4819.44,9897.17
다사49255675,4952.37,4942.69,9895.06
다사64754300,4869.58,5025.34,9894.91
다사57755175,4894.12,4994.33,9888.45
다사57755100,5014.84,4865.25,9880.09
다사61755900,5007.8,4866.52,9874.32
다사57006100,4976.5,4887.43,9863.93
다사38255125,2479.47,7358.28,9837.75
다사49255125,4823.06,5011.42,9834.48
다사58256250,5024.28,4807.57,9831.85
다사43754975,4954.12,4867.51,9821.63
다사53755200,4912.24,4900.33,9812.57
다사59256200,4937.85,4867.94,9805.78
다사63005725,5056.95,4747.1,9804.06
다사48254250,4877.8,4924.07,9801.87
다사52004325,4946.2,4853.43,9799.63
다사54505300,4896.25,4895.53,9791.77
다사43504975,4916.67,4874.32,9790.99
다사45254800,4926.62,4862.65,9789.27
다사62754275,5003.24,4783.39,9786.63
다사60004950,4859.91,4925.53,9785.44
다사41504925,4849.09,4933.06,9782.15
다사57504625,4865.91,4915.07,9780.99
다사53505275,4825.47,4950.44,9775.92
다사59754650,4904.67,4870.94,9775.61
다사62004975,4799.03,4971.47,9770.5
다사55005175,4375.93,5383.81,9759.74
다사57505950,4944.96,4813.32,9758.28
다사57755025,5057.18,4693.77,9750.95
다사67504975,4956.89,4785.23,9742.12
다사60254150,4988.7,4744.28,9732.98
다사64005500,4974.85,4750.09,9724.94
다사50005050,4709.51,5013.5,9723.01
다사64504075,4914.34,4807.7,9722.04
다사43754725,4663.84,5046.17,9710.01
다사44504625,5141.32,4548.98,9690.31
다사68754225,4816.19,4873.2,9689.4
다사56755025,4917.45,4771.78,9689.24
다사48005775,5113.14,4573.97,9687.11
다사67504825,4864.26,4819.0,9683.26
다사41255100,4807.6,4873.68,9681.28
다사51004225,4934.15,4746.98,9681.13
다사46504100,4890.77,4790.07,9680.83
다사61506200,4956.42,4724.05,9680.47
다사61754975,4898.38,4762.99,9661.37
다사58504275,4775.89,4885.46,9661.35
다사52004300,4993.76,4663.31,9657.07
다사59505300,4941.78,4714.52,9656.29
다사57255750,4653.36,4998.1,9651.45
다사57754500,4776.17,4870.6,9646.77
다사64754325,4785.69,4856.37,9642.06
다사50254300,4835.1,4802.34,9637.44
다사48254525,4919.15,4707.04,9626.19
다사59505875,4822.7,4798.6,9621.3
다사52254475,4906.74,4714.55,9621.29
다사60505875,4859.39,4750.32,9609.71
다사58504700,4826.62,4782.38,9609.0
다사61004475,4774.19,4833.43,9607.62
다사52505275,4876.31,4729.31,9605.62
다사45754225,4776.91,4814.11,9591.03
다사64004100,5194.66,4382.53,9577.19
다사45254225,4772.86,4801.87,9574.73
다사58005650,4863.29,4708.7,9571.99
다사47255150,4812.86,4756.83,9569.68
다사58255400,4864.08,4697.56,9561.64
다사65004500,4790.29,4768.93,9559.22
다사60754950,4642.25,4913.41,9555.66
다사68254175,4957.55,4594.77,9552.32
다사56755625,4808.44,4740.25,9548.69
다사66504875,4710.89,4832.74,9543.63
다사61254400,4883.69,4652.61,9536.3
다사55004325,4783.56,4751.56,9535.12
다사42505025,4769.21,4765.0,9534.21
다사62755475,4822.77,4703.75,9526.52
다사48754800,4734.02,4778.23,9512.25
다사61004275,4413.42,5094.09,9507.51
다사56504975,4754.96,4726.71,9481.67
다사48505050,4628.32,4851.63,9479.94
다사56754550,4910.0,4569.32,9479.32
다사58004325,4793.84,4681.7,9475.54
다사58005975,4752.36,4721.13,9473.5
다사55255175,4609.71,4859.78,9469.49
다사53005250,4728.34,4740.92,9469.26
다사58755675,4724.7,4734.65,9459.35
다사70505000,4884.18,4572.54,9456.71
다사57505375,4745.59,4709.94,9455.53
다사61005775,4759.68,4694.37,9454.05
다사65504500,4855.65,4589.47,9445.12
다사62004350,4803.55,4639.82,9443.37
다사60756300,4760.49,4681.72,9442.21
다사45254375,4736.95,4704.68,9441.63
다사50755150,2776.53,6663.14,9439.68
다사49005750,4747.2,4683.19,9430.38
다사43004675,4784.91,4639.57,9424.48
다사48505300,4808.32,4611.9,9420.22
다사52755325,4797.61,4620.79,9418.4
다사46504025,4677.39,4728.8,9406.19
다사57254525,4827.32,4578.37,9405.69
다사61504900,4620.32,4784.68,9404.99
다사48255025,4484.35,4920.52,9404.87
다사60505300,4777.92,4625.97,9403.89
다사66254425,4680.91,4722.96,9403.87
다사60756325,4679.3,4720.0,9399.3
다사52254325,4808.9,4570.22,9379.11
다사60756150,4616.22,4759.19,9375.41
다사49005150,4632.19,4742.05,9374.23
다사57505050,4640.46,4730.1,9370.56
다사49255050,4939.24,4428.63,9367.87
다사60256350,4853.02,4510.35,9363.38
다사56505175,4597.44,4753.34,9350.77
다사41754375,4713.48,4635.85,9349.33
다사64004875,4629.84,4718.03,9347.87
다사61255500,4621.12,4722.73,9343.84
다사48755975,4558.07,4780.48,9338.55
다사61006150,4609.21,4727.71,9336.92
다사65254575,4537.53,4799.32,9336.84
다사58256175,4677.12,4657.68,9334.81
다사67504275,4776.81,4556.36,9333.17
다사61255250,4787.38,4543.12,9330.5
다사47254125,4730.36,4600.09,9330.44
다사67005025,4668.84,4643.04,9311.88
다사42254975,4747.51,4564.04,9311.55
다사52505150,4792.62,4518.7,9311.31
다사56505750,4754.96,4549.9,9304.86
다사50004600,4665.19,4633.95,9299.14
다사59754275,4641.37,4655.21,9296.58
다사41504800,4871.86,4424.7,9296.56
다사55255125,4563.71,4729.22,9292.93
다사60754450,4618.61,4667.04,9285.65
다사45004250,4613.78,4671.22,9284.99
다사45254475,4615.79,4667.32,9283.1
다사56005150,4679.68,4600.5,9280.19
다사60004475,5178.54,4100.19,9278.74
다사46005350,4600.59,4677.91,9278.5
다사49005400,4647.43,4629.95,9277.38
다사60505675,4710.68,4565.91,9276.59
다사48755450,4665.15,4611.06,9276.21
다사50254400,4723.27,4550.05,9273.32
다사58504675,4628.1,4639.33,9267.42
다사57754725,4577.88,4673.2,9251.08
다사48255675,4024.95,5221.95,9246.9
다사62005025,4947.66,4297.53,9245.19
다사52254900,4357.43,4881.65,9239.08
다사58755175,4500.66,4737.7,9238.36
다사48505775,4088.7,5149.41,9238.11
다사57755125,4897.67,4335.41,9233.08
다사47754725,4692.29,4537.6,9229.89
다사51004350,4712.76,4513.67,9226.43
다사49755050,4648.12,4568.35,9216.47
다사59255075,4671.35,4542.2,9213.55
다사66254375,4572.12,4639.56,9211.68
다사53754150,4702.64,4505.74,9208.38
다사58756025,4633.1,4567.16,9200.26
다사61254875,4650.72,4536.52,9187.24
다사56005750,4629.35,4557.23,9186.59
다사49255725,4492.61,4692.8,9185.4
다사69505050,4628.52,4551.16,9179.68
다사53505125,4577.27,4588.68,9165.95
다사44005075,4716.97,4434.98,9151.95
다사54005300,4547.25,4604.28,9151.53
다사55754525,4522.78,4627.12,9149.91
다사49754450,4552.63,4588.54,9141.17
다사64505650,4611.61,4526.87,9138.48
다사47005075,4607.72,4528.24,9135.97
다사57504550,4604.78,4527.96,9132.74
다사60255775,4630.47,4500.7,9131.17
다사60755700,4577.58,4542.21,9119.79
다사56254550,4704.74,4412.6,9117.34
다사56755500,4731.58,4384.89,9116.47
다사58254575,4643.11,4472.0,9115.11
다사59005275,4563.73,4545.85,9109.58
다사58004650,4506.39,4599.68,9106.06
다사47755325,4635.71,4451.97,9087.67
다사51005075,4567.53,4518.13,9085.66
다사68504925,4623.45,4455.4,9078.85
다사57505500,4661.36,4409.76,9071.12
다사46254875,4529.89,4539.23,9069.12
다사63505075,4597.77,4467.77,9065.54
다사63254850,4489.78,4572.59,9062.38
다사68254925,4560.64,4498.32,9058.96
다사63755425,4652.21,4405.88,9058.09
다사62255825,4457.31,4582.1,9039.41
다사60503900,4556.7,4476.05,9032.75
다사66004800,4580.97,4451.29,9032.26
다사54755325,4584.73,4446.64,9031.36
다사69004375,4605.33,4420.86,9026.19
다사55505325,4557.75,4466.42,9024.17
다사39255300,4505.74,4516.58,9022.32
다사55505125,4352.02,4669.26,9021.28
다사67754675,4713.89,4295.49,9009.39
다사57504500,4391.37,4613.23,9004.6
다사59005525,4804.59,4198.2,9002.8
다사61755250,4520.39,4481.68,9002.07
다사57754125,4540.58,4450.81,8991.4
다사62254975,4349.98,4640.65,8990.63
다사67004775,4527.88,4451.15,8979.03
다사56005300,3322.19,5651.24,8973.44
다사59754175,4448.79,4524.57,8973.36
다사47254425,4541.59,4422.73,8964.32
다사51754300,4521.56,4442.0,8963.56
다사64004575,4471.7,4489.03,8960.74
다사64754525,4426.76,4532.8,8959.56
다사59754750,4411.12,4541.91,8953.03
다사46005300,4602.67,4348.23,8950.9
다사60505375,4663.05,4282.95,8946.0
다사59504575,4474.38,4469.51,8943.88
다사40755150,4415.77,4515.28,8931.05
다사61755750,4560.02,4362.14,8922.16
다사60255400,4500.53,4413.34,8913.87
다사54504425,4498.24,4410.15,8908.39
다사68754400,4508.74,4399.08,8907.82
다사48755800,4439.88,4457.89,8897.76
다사60254925,4452.64,4442.36,8895.0
다사59504450,4464.19,4429.25,8893.44
다사60756075,4634.29,4257.03,8891.32
다사59005500,4344.63,4542.97,8887.6
다사59254625,4377.86,4502.2,8880.06
다사71005175,4472.73,4405.07,8877.8
다사56504325,4505.79,4367.79,8873.58
다사61755150,4483.43,4384.71,8868.14
다사67754850,4502.38,4363.23,8865.6
다사40755175,4381.96,4479.74,8861.7
다사50504600,4757.17,4103.61,8860.78
다사63755325,4530.26,4330.1,8860.36
다사68005050,4251.93,4607.71,8859.64
다사52254575,4564.18,4295.09,8859.27
다사68004825,4477.69,4376.8,8854.49
다사51005100,3994.49,4849.88,8844.37
다사57504400,4453.72,4390.43,8844.15
다사41254925,4465.37,4374.24,8839.61
다사62256200,4439.45,4397.32,8836.77
다사52004400,4543.66,4285.64,8829.3
다사41504825,4477.9,4345.05,8822.95
다사46504700,4466.9,4353.97,8820.87
다사55754200,4448.23,4368.51,8816.74
다사52005650,4617.04,4196.11,8813.15
다사68004750,4507.46,4303.7,8811.16
다사52005300,4479.59,4330.95,8810.53
다사70255100,4748.52,4060.08,8808.59
다사59256050,4346.67,4455.91,8802.58
다사47505050,4435.68,4364.73,8800.4
다사47003925,4378.14,4418.78,8796.92
다사62004950,4410.12,4384.35,8794.47
다사59754475,4449.08,4342.63,8791.7
다사67004825,4460.35,4329.69,8790.03
다사67504200,4392.21,4389.61,8781.82
다사57005200,4388.83,4387.04,8775.87
다사46754650,4372.04,4399.92,8771.95
다사61504525,4383.54,4387.36,8770.9
다사59754900,4393.52,4376.13,8769.65
다사60755450,4360.65,4401.24,8761.89
다사41755150,4532.32,4228.54,8760.87
다사66504600,4337.86,4413.75,8751.61
다사49505200,4345.84,4404.19,8750.03
다사60006225,4491.68,4257.89,8749.57
다사52004900,4410.02,4339.54,8749.57
다사64755675,4442.36,4306.63,8749.0
다사49005325,4483.13,4261.79,8744.92
다사59005550,4397.6,4339.27,8736.87
다사53005150,4461.4,4271.05,8732.45
다사68754200,4313.73,4409.58,8723.31
다사60505750,4497.8,4223.12,8720.92
다사46754400,4371.34,4337.5,8708.85
다사69255025,4460.26,4244.54,8704.8
다사61506025,4463.15,4235.69,8698.84
다사60504525,4389.7,4307.83,8697.54
다사54505250,4306.0,4384.14,8690.14
다사61004200,4507.43,4182.07,8689.49
다사49255075,4017.69,4657.32,8675.01
다사66254575,4333.61,4330.09,8663.7
다사44754375,4428.34,4232.83,8661.17
다사55754425,4321.65,4338.97,8660.62
다사61253950,4361.9,4292.48,8654.38
다사51004525,4324.54,4329.28,8653.82
다사55755350,4690.65,3956.29,8646.94
다사63004825,4421.15,4225.07,8646.22
다사59004550,4312.76,4333.01,8645.77
다사56505725,4410.88,4230.43,8641.31
다사53004925,4285.5,4355.27,8640.77
다사58754525,4318.9,4319.15,8638.05
다사65504625,4309.55,4325.25,8634.8
다사61754375,4376.05,4247.9,8623.95
다사51504475,4433.98,4184.33,8618.31
다사51754375,4355.34,4262.56,8617.9
다사58255375,4397.47,4212.09,8609.57
다사57255350,4322.31,4275.42,8597.73
다사61754325,4298.32,4297.83,8596.14
다사49254650,4348.41,4245.94,8594.35
다사62005250,4341.89,4252.11,8594.0
다사60005250,4360.86,4231.12,8591.98
다사42754725,4363.95,4226.37,8590.31
다사45504375,4366.51,4214.79,8581.3
다사55755325,4470.28,4102.72,8573.0
다사62755700,4469.09,4099.66,8568.75
다사62755450,4268.15,4294.12,8562.27
다사41504450,4354.53,4195.83,8550.36
다사67504750,4223.77,4317.52,8541.29
다사48754750,4292.12,4248.87,8540.99
다사47503925,4298.7,4242.18,8540.89
다사47004725,4347.61,4189.82,8537.43
다사66254475,4209.57,4321.79,8531.36
다사55505400,4227.5,4302.99,8530.49
다사58505575,4252.74,4273.05,8525.79
다사39255325,4293.99,4230.42,8524.4
다사60254575,4236.49,4286.3,8522.78
다사63505425,4301.84,4208.43,8510.27
다사58005575,4305.98,4200.16,8506.14
다사59505600,4212.13,4286.03,8498.15
다사50254275,4314.92,4179.86,8494.78
다사44254575,4295.34,4195.44,8490.78
다사63505025,4292.44,4197.51,8489.95
다사51504500,4443.03,4030.68,8473.71
다사60504325,4323.57,4146.28,8469.86
다사63004800,4286.55,4171.4,8457.95
다사60754425,4405.18,4046.54,8451.72
다사62754875,4210.18,4241.07,8451.25
다사42254475,4286.23,4153.32,8439.55
다사59255300,4193.01,4245.77,8438.78
다사51754925,4244.85,4191.62,8436.48
다사68004850,4156.92,4276.29,8433.21
다사44254700,4321.57,4103.13,8424.7
다사57255950,4274.54,4150.04,8424.58
다사63504875,4152.78,4268.44,8421.22
다사53254675,4260.82,4159.72,8420.54
다사48255450,4217.16,4197.0,8414.15
다사61005475,4267.9,4143.12,8411.02
다사49005350,5063.23,3347.09,8410.32
다사50004625,4160.04,4248.02,8408.06
다사48005175,4285.58,4115.37,8400.95
다사61005450,4207.87,4192.65,8400.52
다사60506425,4184.4,4211.86,8396.26
다사59254275,4176.39,4219.29,8395.68
다사57255400,4314.31,4079.64,8393.95
다사65004300,1691.7,6698.91,8390.62
다사58255125,4334.37,4054.22,8388.59
다사56254600,4201.92,4183.79,8385.71
다사44254650,4302.72,4081.67,8384.39
다사59255600,4252.98,4130.5,8383.49
다사67254650,4674.97,3707.69,8382.66
다사46755075,4001.39,4378.56,8379.95
다사48755125,4229.68,4150.07,8379.75
다사62505800,4269.37,4108.25,8377.63
다사64004550,4329.48,4046.56,8376.04
다사68004500,4213.87,4161.51,8375.38
다사52504950,5030.2,3344.49,8374.69
다사58004575,4170.36,4200.08,8370.44
다사62505575,4243.1,4125.81,8368.91
다사58005600,4223.8,4142.55,8366.34
다사58505325,4200.95,4162.41,8363.36
다사44504675,4234.7,4127.9,8362.6
다사51505050,4256.82,4101.61,8358.43
다사61004925,4102.04,4255.54,8357.58
다사63754475,4227.13,4128.66,8355.8
다사66004775,4221.4,4130.5,8351.9
다사56754250,4189.01,4162.83,8351.84
다사48505950,4190.45,4158.43,8348.88
다사58754675,4144.83,4200.41,8345.25
다사51754875,4258.26,4078.98,8337.24
다사61505975,4204.55,4130.64,8335.18
다사47254025,4284.02,4045.44,8329.46
다사55504425,4226.76,4096.75,8323.51
다사63004575,4090.63,4227.33,8317.97
다사62255700,4247.3,4070.49,8317.79
