CELL_ID,공원겹침비율
다사65004375,0.165
다사65004400,0.0
다사65004425,0.0
다사65004250,0.0
다사65004275,0.0
다사65004300,0.115
다사65004325,0.342
다사65004550,0.249
다사65004575,0.897
다사65004600,0.073
다사65004625,0.0
다사65004450,0.0
다사65004475,0.0
다사65004500,0.0
다사65004525,0.0
다사65005725,0.0
다사65005750,0.0
다사65005775,0.0
다사65005800,0.0
다사65005625,0.0
다사65005650,0.0
다사65005675,0.0
다사65005700,0.0
다사65005925,0.0
다사65005950,0.0
다사65005975,0.082
다사65006000,0.754
다사65005825,0.0
다사65005850,0.0
다사65005875,0.0
다사65005900,0.0
다사65005250,0.0
다사65005350,0.471
다사65005375,1.0
다사65005400,1.0
다사65005050,0.0
다사65005075,0.0
다사65005100,0.0
다사65005225,0.0
다사65005525,0.565
다사65005550,0.029
다사65005575,0.0
다사65005600,0.0
다사65005425,1.0
다사65005450,1.0
다사65005475,0.974
다사65005500,0.905
다사64755225,0.0
다사64755250,0.0
다사64755275,0.081
다사64755300,0.293
다사64755125,0.0
다사64755150,0.0
다사64755175,0.0
다사64755200,0.0
다사64755425,0.508
다사64755450,0.202
다사64755475,0.168
다사64755500,0.276
다사64755325,0.729
다사64755350,0.98
다사64755375,1.0
다사64755400,1.0
다사64754825,0.0
다사64754850,0.0
다사64754875,0.0
다사64754900,0.0
다사64754725,0.505
다사64754750,0.048
다사64754775,0.0
다사64754800,0.0
다사64755025,0.0
다사64755050,0.0
다사64755075,0.0
다사64755100,0.0
다사64754925,0.0
다사64754950,0.0
다사64754975,0.0
다사64755000,0.0
다사64756025,0.656
다사64756050,0.251
다사65004000,0.0
다사65004025,0.0
다사64755925,0.0
다사64755950,0.226
다사64755975,0.82
다사64756000,1.0
다사65004150,0.0
다사65004175,0.0
다사65004200,0.0
다사65004225,0.0
다사65004050,0.0
다사65004075,0.0
다사65004100,0.0
다사65004125,0.0
다사64755625,0.0
다사64755650,0.0
다사64755675,0.0
다사64755700,0.0
다사64755525,0.147
다사64755550,0.0
다사64755575,0.0
다사64755600,0.0
다사64755825,0.0
다사64755850,0.0
다사64755875,0.0
다사64755900,0.0
다사64755725,0.0
다사64755750,0.0
다사64755775,0.0
다사64755800,0.0
다사64505700,0.0
다사64505725,0.0
다사64505750,0.0
다사64505775,0.0
다사64505600,0.0
다사64505625,0.0
다사64505650,0.0
다사64505675,0.0
다사64505900,0.0
다사64505925,0.0
다사64505950,0.688
다사64505975,1.0
다사64505800,0.0
다사64505825,0.0
다사64505850,0.0
다사64505875,0.0
다사64505300,1.0
다사64505325,1.0
다사64505350,1.0
다사64505375,1.0
다사64505200,0.0
다사64505225,0.0
다사64505250,0.263
다사64505275,0.996
다사64505500,0.0
다사64505525,0.0
다사64505550,0.0
다사64505575,0.0
다사64505400,0.95
다사64505425,0.265
다사64505450,0.0
다사64505475,0.0
다사64754425,0.0
다사64754450,0.153
다사64754475,0.396
다사64754500,0.168
다사64754325,0.0
다사64754350,0.274
다사64754375,0.328
다사64754400,0.0
다사64754625,0.205
다사64754650,0.0
다사64754675,0.0
다사64754700,0.001
다사64754525,0.121
다사64754550,0.944
다사64754575,0.444
다사64754600,0.0
다사64754025,0.0
다사64754050,0.0
다사64754075,0.0
다사64754100,0.0
다사64506000,1.0
다사64506025,1.0
다사64506050,0.399
다사64754000,0.0
다사64754225,0.0
다사64754250,0.0
다사64754275,0.0
다사64754300,0.0
다사64754125,0.0
다사64754150,0.0
다사64754175,0.0
다사64754200,0.0
다사64504100,0.0
다사64504125,0.0
다사64504150,0.0
다사64504175,0.0
다사64504000,0.0
다사64504025,0.0
다사64504050,0.0
다사64504075,0.0
다사64504300,0.0
다사64504325,0.0
다사64504350,0.0
다사64504375,0.491
다사64504200,0.0
다사64504225,0.0
다사64504250,0.0
다사64504275,0.0
다사64256250,0.0
다사64256275,0.085
다사64256300,0.076
다사64256325,0.525
다사64255975,0.975
다사64256000,1.0
다사64256025,1.0
다사64256050,0.424
다사64256525,0.592
다사64256550,0.223
다사64503950,0.0
다사64503975,0.0
다사64256350,0.433
다사64256375,0.07
다사64256475,0.005
다사64256500,0.47
다사64504900,0.0
다사64504925,0.0
다사64504950,0.0
다사64504975,0.032
다사64504800,0.0
다사64504825,0.0
다사64504850,0.0
다사64504875,0.0
다사64505100,0.0
다사64505125,0.0
다사64505150,0.0
다사64505175,0.0
다사64505000,0.089
다사64505025,0.0
다사64505050,0.0
다사64505075,0.0
다사64504500,0.0
다사64504525,0.586
다사64504550,0.879
다사64504575,0.013
다사64504400,0.006
다사64504425,0.0
다사64504450,0.0
다사64504475,0.0
다사64504700,0.264
다사64504725,0.032
다사64504750,0.0
다사64504775,0.0
다사64504600,0.0
다사64504625,0.0
다사64504650,0.0
다사64504675,0.0
다사64254875,0.0
다사64254900,0.0
다사64254925,0.0
다사64254950,0.0
다사64254775,0.0
다사64254800,0.0
다사64254825,0.0
다사64254850,0.0
다사64255075,0.0
다사64255100,0.0
다사64255125,0.0
다사64255150,0.0
다사64254975,0.297
다사64255000,0.524
다사64255025,0.0
다사64255050,0.0
다사64254475,0.0
다사64254500,0.0
다사64254525,0.179
다사64254550,0.175
다사64254375,0.149
다사64254400,0.305
다사64254425,0.0
다사64254450,0.0
다사64254675,0.204
다사64254700,0.2
다사64254725,0.0
다사64254750,0.0
다사64254575,0.0
다사64254600,0.0
다사64254625,0.0
다사64254650,0.0
다사64255675,0.0
다사64255700,0.0
다사64255725,0.0
다사64255750,0.0
다사64255575,0.0
다사64255600,0.0
다사64255625,0.0
다사64255650,0.0
다사64255875,0.0
다사64255900,0.0
다사64255925,0.0
다사64255950,0.32
다사64255775,0.0
다사64255800,0.0
다사64255825,0.0
다사64255850,0.0
다사64255275,1.0
다사64255300,1.0
다사64255325,0.966
다사64255350,0.499
다사64255175,0.0
다사64255200,0.0
다사64255225,0.049
다사64255250,0.836
다사64255475,0.0
다사64255500,0.0
다사64255525,0.0
다사64255550,0.0
다사64255375,0.28
다사64255400,0.144
다사64255425,0.0
다사64255450,0.0
다사64005900,0.0
다사64005925,0.0
다사64005950,0.0
다사64005975,0.287
다사64005800,0.0
다사64005825,0.0
다사64005850,0.0
다사64005875,0.0
다사64006100,0.298
다사64006125,0.536
다사64006150,0.56
다사64006175,0.175
다사64006000,0.985
다사64006025,1.0
다사64006050,0.956
다사64006075,0.697
다사64005500,0.0
다사64005525,0.0
다사64005550,0.0
다사64005575,0.0
다사64005400,0.0
다사64005425,0.0
다사64005450,0.0
다사64005475,0.0
다사64005700,0.073
다사64005725,0.0
다사64005750,0.0
다사64005775,0.0
다사64005600,0.0
다사64005625,0.022
다사64005650,0.337
다사64005675,0.719
다사64254075,0.0
다사64254100,0.0
다사64254125,0.0
다사64254150,0.0
다사64253975,0.0
다사64254000,0.0
다사64254025,0.0
다사64254050,0.0
다사64254275,0.0
다사64254300,0.0
다사64254325,0.0
다사64254350,0.0
다사64254175,0.0
다사64254200,0.0
다사64254225,0.0
다사64254250,0.0
다사64006300,0.996
다사64006325,1.0
다사64006350,1.0
다사64006375,0.963
다사64006200,0.011
다사64006225,0.059
다사64006250,0.611
다사64006275,0.999
다사64006500,1.0
다사64006525,1.0
다사64006550,0.597
다사64253950,0.0
다사64006400,0.75
다사64006425,0.194
다사64006450,0.378
다사64006475,0.739
다사64004300,0.0
다사64004325,0.0
다사64004350,0.0
다사64004375,0.0
다사64004200,0.0
다사64004225,0.0
다사64004250,0.0
다사64004275,0.0
다사64004500,0.0
다사64004525,0.0
다사64004550,0.0
다사64004575,0.0
다사64004400,0.402
다사64004425,0.0
다사64004450,0.0
다사64004475,0.051
다사63756525,1.0
다사63756550,0.605
다사64003950,0.134
다사64003975,0.827
다사63756425,1.0
다사63756450,1.0
다사63756475,1.0
다사63756500,1.0
다사64004100,0.0
다사64004125,0.0
다사64004150,0.0
다사64004175,0.0
다사64004000,0.535
다사64004025,0.031
다사64004050,0.0
다사64004075,0.0
다사64005100,0.0
다사64005125,0.0
다사64005150,0.0
다사64005175,0.0
다사64005000,0.199
다사64005025,0.0
다사64005050,0.0
다사64005075,0.0
다사64005300,0.767
다사64005325,0.076
다사64005350,0.06
다사64005375,0.0
다사64005200,0.0
다사64005225,0.287
다사64005250,1.0
다사64005275,1.0
다사64004700,0.0
다사64004725,0.0
다사64004750,0.0
다사64004775,0.0
다사64004600,0.0
다사64004625,0.105
다사64004650,0.019
다사64004675,0.257
다사64004900,0.0
다사64004925,0.0
다사64004950,0.0
다사64004975,0.312
다사64004800,0.0
다사64004825,0.0
다사64004850,0.153
다사64004875,0.014
다사63755325,0.0
다사63755350,0.0
다사63755375,0.0
다사63755400,0.0
다사63755225,0.563
다사63755250,1.0
다사63755275,0.994
다사63755300,0.389
다사63755525,0.0
다사63755550,0.0
다사63755575,0.0
다사63755600,0.103
다사63755425,0.0
다사63755450,0.0
다사63755475,0.0
다사63755500,0.0
다사63754925,0.0
다사63754950,0.0
다사63754975,0.0
다사63755000,0.0
다사63754825,0.0
다사63754850,0.0
다사63754875,0.0
다사63754900,0.0
다사63755125,0.0
다사63755150,0.0
다사63755175,0.0
다사63755200,0.0
다사63755025,0.0
다사63755050,0.0
다사63755075,0.0
다사63755100,0.0
다사63756125,1.0
다사63756150,1.0
다사63756175,1.0
다사63756200,0.87
다사63756025,1.0
다사63756050,0.748
다사63756075,1.0
다사63756100,1.0
다사63756325,1.0
다사63756350,1.0
다사63756375,1.0
다사63756400,1.0
다사63756225,0.923
다사63756250,1.0
다사63756275,1.0
다사63756300,1.0
다사63755725,0.038
다사63755750,0.0
다사63755775,0.0
다사63755800,0.0
다사63755625,0.69
다사63755650,1.0
다사63755675,1.0
다사63755700,0.805
다사63755925,0.0
다사63755950,0.0
다사63755975,0.332
다사63756000,0.975
다사63755825,0.0
다사63755850,0.0
다사63755875,0.0
다사63755900,0.0
다사63506400,1.0
다사63506425,1.0
다사63506450,1.0
다사63506475,1.0
다사63506300,1.0
다사63506325,0.998
다사63506350,0.8
다사63506375,1.0
다사63753925,0.378
다사63753950,1.0
다사63753975,0.826
다사63754000,0.056
다사63506500,1.0
다사63506525,1.0
다사63506550,0.708
다사63753900,0.0
다사63506000,0.987
다사63506025,0.366
다사63506050,0.435
다사63506075,1.0
다사63505900,0.0
다사63505925,0.0
다사63505950,0.0
다사63505975,0.708
다사63506200,1.0
다사63506225,1.0
다사63506250,1.0
다사63506275,1.0
다사63506100,0.938
다사63506125,1.0
다사63506150,1.0
다사63506175,1.0
다사63754525,0.0
다사63754550,0.0
다사63754575,0.0
다사63754600,0.0
다사63754425,0.202
다사63754450,0.0
다사63754475,0.055
다사63754500,0.0
다사63754725,0.0
다사63754750,0.0
다사63754775,0.0
다사63754800,0.0
다사63754625,0.0
다사63754650,0.294
다사63754675,0.011
다사63754700,0.0
다사63754125,0.0
다사63754150,0.0
다사63754175,0.0
다사63754200,0.0
다사63754025,0.0
다사63754050,0.0
다사63754075,0.0
다사63754100,0.0
다사63754325,0.0
다사63754350,0.0
다사63754375,0.0
다사63754400,0.207
다사63754225,0.0
다사63754250,0.0
다사63754275,0.0
다사63754300,0.0
다사63504800,0.0
다사63504825,0.0
다사63504850,0.0
다사63504875,0.0
다사63504700,0.0
다사63504725,0.0
다사63504750,0.108
다사63504775,0.0
다사63505000,0.0
다사63505025,0.407
다사63505050,0.0
다사63505075,0.0
다사63504900,0.0
다사63504925,0.0
다사63504950,0.0
다사63504975,0.0
다사63504400,0.0
다사63504425,0.418
다사63504450,0.0
다사63504475,0.0
다사63504300,0.0
다사63504325,0.0
다사63504350,0.0
다사63504375,0.0
다사63504600,0.139
다사63504625,0.018
다사63504650,0.471
다사63504675,0.0
다사63504500,0.0
다사63504525,0.0
다사63504550,0.0
다사63504575,0.0
다사63505600,0.544
다사63505625,1.0
다사63505650,1.0
다사63505675,1.0
다사63505500,0.0
다사63505525,0.0
다사63505550,0.0
다사63505575,0.0
다사63505800,0.113
다사63505825,0.125
다사63505850,0.0
다사63505875,0.0
다사63505700,1.0
다사63505725,0.419
다사63505750,0.0
다사63505775,0.044
다사63505200,0.0
다사63505225,0.206
다사63505250,0.54
다사63505275,0.186
다사63505100,0.0
다사63505125,0.0
다사63505150,0.0
다사63505175,0.0
다사63505400,0.0
다사63505425,0.0
다사63505450,0.0
다사63505475,0.0
다사63505300,0.0
다사63505325,0.0
다사63505350,0.0
다사63505375,0.0
다사63256000,0.839
다사63256025,0.017
다사63256050,0.442
다사63256075,0.473
다사63255900,0.0
다사63255925,0.0
다사63255950,0.0
다사63255975,0.649
다사63256200,1.0
다사63256225,1.0
다사63256250,1.0
다사63256275,1.0
다사63256100,0.269
다사63256125,0.659
다사63256150,0.979
다사63256175,1.0
다사63255600,0.477
다사63255625,0.99
다사63255650,1.0
다사63255675,1.0
다사63255500,0.0
다사63255525,0.0
다사63255550,0.0
다사63255575,0.0
다사63255800,0.024
다사63255825,0.0
다사63255850,0.0
다사63255875,0.0
다사63255700,0.986
다사63255725,0.4
다사63255750,0.0
다사63255775,0.063
다사63504000,0.0
다사63504025,0.0
다사63504050,0.0
다사63504075,0.0
다사63503900,0.0
다사63503925,0.471
다사63503950,0.973
다사63503975,0.078
다사63504200,0.0
다사63504225,0.0
다사63504250,0.0
다사63504275,0.0
다사63504100,0.0
다사63504125,0.0
다사63504150,0.0
다사63504175,0.0
다사63256400,0.723
다사63256425,1.0
다사63256450,1.0
다사63256475,1.0
다사63256300,0.997
다사63256325,0.868
다사63256350,0.02
다사63256375,0.448
다사63256600,0.187
다사63503825,0.0
다사63503850,0.0
다사63503875,0.0
다사63256500,1.0
다사63256525,1.0
다사63256550,0.955
다사63256575,0.366
다사63254400,0.0
다사63254425,0.322
다사63254450,0.068
다사63254475,0.0
다사63254300,0.0
다사63254325,0.0
다사63254350,0.0
다사63254375,0.0
다사63254600,0.055
다사63254625,0.0
다사63254650,0.502
다사63254675,0.0
다사63254500,0.0
다사63254525,0.001
다사63254550,0.0
다사63254575,0.0
다사63254000,0.0
다사63254025,0.0
다사63254050,0.0
다사63254075,0.0
다사63253900,0.0
다사63253925,0.344
다사63253950,0.874
다사63253975,0.0
다사63254200,0.0
다사63254225,0.0
다사63254250,0.0
다사63254275,0.0
다사63254100,0.0
다사63254125,0.049
다사63254150,0.013
다사63254175,0.035
다사63255200,0.0
다사63255225,0.0
다사63255250,0.0
다사63255275,0.0
다사63255100,0.0
다사63255125,0.0
다사63255150,0.0
다사63255175,0.0
다사63255400,0.0
다사63255425,0.0
다사63255450,0.0
다사63255475,0.0
다사63255300,0.0
다사63255325,0.0
다사63255350,0.0
다사63255375,0.0
다사63254800,0.0
다사63254825,0.0
다사63254850,0.0
다사63254875,0.0
다사63254700,0.0
다사63254725,0.0
다사63254750,0.211
다사63254775,0.0
다사63255000,0.787
다사63255025,0.449
다사63255050,0.0
다사63255075,0.0
다사63254900,0.0
다사63254925,0.0
다사63254950,0.263
다사63254975,0.611
다사63005625,0.131
다사63005650,0.737
다사63005675,0.624
다사63005700,0.225
다사63005525,0.0
다사63005550,0.0
다사63005575,0.0
다사63005600,0.0
다사63005825,0.0
다사63005850,0.0
다사63005875,0.0
다사63005900,0.0
다사63005725,0.229
다사63005750,0.0
다사63005775,0.0
다사63005800,0.0
다사63005225,0.0
다사63005250,0.0
다사63005275,0.0
다사63005300,0.0
다사63005125,0.0
다사63005150,0.0
다사63005175,0.0
다사63005200,0.0
다사63005425,0.0
다사63005450,0.0
다사63005475,0.0
다사63005500,0.0
다사63005325,0.0
다사63005350,0.0
다사63005375,0.0
다사63005400,0.0
다사63006425,1.0
다사63006450,1.0
다사63006475,1.0
다사63006500,1.0
다사63006325,0.065
다사63006350,0.0
다사63006375,0.436
다사63006400,0.685
다사63006625,0.265
다사63253825,0.021
다사63253850,0.0
다사63253875,0.0
다사63006525,1.0
