CELL_ID,4월_유출,4월_유입,4월_총이동,9월_유출,9월_유입,9월_총이동,일평균_유출,일평균_유입,일평균_총이동
다사66254500,7750.05,7511.35,15261.4,8269.62,7892.62,16162.24,8009.835000000001,7701.985000000001,15711.82
다사59255125,8332.1,8636.25,16968.35,7167.09,7262.69,14429.78,7749.595,7949.469999999999,15699.064999999999
다사58504350,8578.85,8285.9,16864.75,7334.45,7136.17,14470.62,7956.65,7711.035,15667.685000000001
다사62754575,7617.05,8571.85,16188.9,7132.11,7949.74,15081.84,7374.58,8260.795,15635.369999999999
다사67004525,8389.15,8241.1,16630.25,7489.26,7144.69,14633.96,7939.205,7692.895,15632.105
다사41505150,8793.75,8827.35,17621.1,6780.12,6771.04,13551.16,7786.9349999999995,7799.195,15586.13
다사50504250,7945,8207.85,16152.85,7313.77,7588.91,14902.68,7629.385,7898.38,15527.765
다사50755450,7355.6,7546,14901.6,7983.33,8167.69,16151.02,7669.465,7856.844999999999,15526.310000000001
다사67754775,8488.9,8484,16972.9,7109.16,6968.94,14078.1,7799.03,7726.469999999999,15525.5
다사49255100,7566.65,8361.15,15927.8,7167.81,7913.84,15081.64,7367.23,8137.495,15504.72
다사62005225,7826.7,7762.3,15589,7621.69,7780.22,15401.92,7724.195,7771.26,15495.46
다사62506100,6890.45,6969.2,13859.65,8608.07,8517.46,17125.54,7749.26,7743.33,15492.595000000001
다사60004975,8705.55,8141.7,16847.25,7337.95,6798.92,14136.87,8021.75,7470.3099999999995,15492.060000000001
다사66004375,8249.85,8451.8,16701.65,6995.87,7269.93,14265.81,7622.860000000001,7860.865,15483.73
다사51254250,8138.9,8089.55,16228.45,7325.04,7383.87,14708.91,7731.969999999999,7736.71,15468.68
다사52755175,9074.45,8448.3,17522.75,6800.98,6459.86,13260.84,7937.715,7454.08,15391.795
다사54755175,7707,7768.25,15475.25,7520.66,7669.98,15190.64,7613.83,7719.115,15332.945
다사67504700,7520.8,7703.5,15224.3,7583.82,7855.06,15438.88,7552.3099999999995,7779.280000000001,15331.59
다사48255075,8397.2,8403.5,16800.7,6836.55,7002.39,13838.94,7616.875,7702.945,15319.82
다사50754600,8304.1,8829.1,17133.2,6557.25,6849.2,13406.46,7430.675,7839.15,15269.83
다사44754750,3791.55,3941.7,7733.25,11419.53,11288.2,22707.73,7605.540000000001,7614.950000000001,15220.49
다사48255425,7503.3,7576.8,15080.1,7633.64,7671.21,15304.86,7568.47,7624.005,15192.48
다사53754650,8030.4,7289.45,15319.85,7819.42,7142.38,14961.8,7924.91,7215.915,15140.825
다사59004700,8434.3,8493.1,16927.4,6558.36,6774.51,13332.87,7496.33,7633.805,15130.135000000002
다사45504225,6716.5,6811,13527.5,8304.8,8373.32,16678.11,7510.65,7592.16,15102.805
다사60006100,7608.65,7079.45,14688.1,8028.09,7489.1,15517.19,7818.37,7284.275,15102.645
다사54004225,7135.1,7833.35,14968.45,7213,8007.66,15220.65,7174.05,7920.505,15094.55
다사58004525,8107.05,8813.7,16920.75,6394.64,6845.13,13239.77,7250.845,7829.415000000001,15080.26
다사55004825,7515.2,7772.1,15287.3,7220.05,7622.48,14842.53,7367.625,7697.29,15064.915
다사50005100,7555.45,9143.4,16698.85,6010.1,7346.88,13356.98,6782.775,8245.14,15027.914999999999
다사51004925,7014,7312.2,14326.2,7669.6,8018.84,15688.44,7341.8,7665.52,15007.32
다사53255300,8046.5,8386,16432.5,6590.73,6961.96,13552.69,7318.615,7673.98,14992.595000000001
다사58254350,8038.1,7870.8,15908.9,7172.67,6838.17,14010.84,7605.385,7354.485000000001,14959.869999999999
다사52505225,8485.05,8541.4,17026.45,6414.11,6460.56,12874.68,7449.58,7500.98,14950.565
다사63504275,8096.2,7788.2,15884.4,7146.15,6823.84,13969.99,7621.174999999999,7306.02,14927.195
다사57004400,6828.85,6910.4,13739.25,7985.55,8119.3,16104.85,7407.200000000001,7514.85,14922.05
다사59004400,8799.7,8778,17577.7,6113.19,6150.09,12263.28,7456.445,7464.045,14920.490000000002
다사65004525,8811.95,8979.95,17791.9,5963.02,6041.38,12004.4,7387.485000000001,7510.665000000001,14898.150000000001
다사62006075,8180.9,7868,16048.9,6985.75,6747.42,13733.17,7583.325,7307.71,14891.035
다사54005125,7672,7801.85,15473.85,7068,7217.93,14285.94,7370,7509.89,14879.895
다사54255250,8130.5,8336.3,16466.8,6566.2,6690.62,13256.82,7348.35,7513.459999999999,14861.81
다사59754975,8554.7,7959.35,16514.05,6774.61,6335.43,13110.03,7664.655000000001,7147.39,14812.04
다사46504750,7423.5,7705.95,15129.45,7089.98,7330.77,14420.75,7256.74,7518.360000000001,14775.1
다사68505000,7624.75,7415.45,15040.2,7342.53,7165.4,14507.93,7483.639999999999,7290.424999999999,14774.065
다사55504250,7814.8,7458.15,15272.95,7189.19,7017.43,14206.63,7501.995,7237.79,14739.79
다사69504300,7716.1,7493.5,15209.6,7225.41,6995.2,14220.61,7470.755,7244.35,14715.105
다사57005225,8402.45,7368.9,15771.35,7156.38,6498.29,13654.67,7779.415000000001,6933.594999999999,14713.01
다사58505300,7769.65,7580.3,15349.95,7194.97,6865.3,14060.27,7482.3099999999995,7222.8,14705.11
다사53255225,8081.85,7949.9,16031.75,6702.2,6595.06,13297.26,7392.025,7272.48,14664.505000000001
다사66754900,7571.2,7729.05,15300.25,6978.86,6999.94,13978.8,7275.03,7364.495,14639.525
다사60504950,9175.25,9831.15,19006.4,5003.29,5264.98,10268.27,7089.27,7548.065,14637.335000000001
다사57254275,8096.2,8060.5,16156.7,6593.94,6508.31,13102.24,7345.07,7284.405000000001,14629.470000000001
다사68755000,7681.8,7380.45,15062.25,7218.14,6917.22,14135.35,7449.97,7148.835,14598.8
다사53505250,7190.4,7263.55,14453.95,7300.98,7416.84,14717.81,7245.69,7340.195,14585.880000000001
다사51504925,7831.25,8237.95,16069.2,6381.16,6711.57,13092.74,7106.205,7474.76,14580.970000000001
다사58504400,6616.4,7059.85,13676.25,7486.02,7955.38,15441.4,7051.21,7507.615,14558.825
다사62755100,7757.05,7872.9,15629.95,6636.04,6828.21,13464.25,7196.545,7350.555,14547.1
다사53255150,7866.95,7101.85,14968.8,7584.49,6527.94,14112.43,7725.719999999999,6814.895,14540.615
다사46255325,7823.9,8114.05,15937.95,6445.62,6669.16,13114.79,7134.76,7391.605,14526.37
다사68754850,8239,8076.95,16315.95,6384.02,6324.85,12708.87,7311.51,7200.9,14512.41
다사51754500,11085.9,5559.75,16645.65,8331.76,4045.51,12377.27,9708.83,4802.63,14511.460000000001
다사68754375,7417.2,7539.7,14956.9,7014.88,7034.49,14049.36,7216.04,7287.094999999999,14503.130000000001
다사67754425,7648.9,7615.3,15264.2,6808.09,6786.15,13594.25,7228.495,7200.725,14429.225
다사58255225,7978.25,7833.7,15811.95,6569.61,6471.27,13040.87,7273.93,7152.485000000001,14426.41
다사56004825,6689.9,7155.75,13845.65,7208.4,7589.25,14797.65,6949.15,7372.5,14321.65
다사56755225,7949.9,7663.6,15613.5,6594.61,6405.15,12999.76,7272.254999999999,7034.375,14306.630000000001
다사68505025,8026.55,7550.2,15576.75,6715.85,6288.02,13003.87,7371.200000000001,6919.110000000001,14290.310000000001
다사60504525,10021.2,9854.6,19875.8,4389.7,4307.83,8697.54,7205.450000000001,7081.215,14286.67
다사62004575,8002.4,8864.1,16866.5,5608.49,6094.11,11702.61,6805.445,7479.105,14284.555
다사49254350,7801.5,7751.45,15552.95,6475.14,6513.34,12988.48,7138.32,7132.395,14270.715
다사57004650,7262.15,6770.75,14032.9,7436.48,7052.15,14488.63,7349.315,6911.45,14260.765
다사62004300,7100.1,7024.15,14124.25,7162.3,7070.87,14233.17,7131.200000000001,7047.51,14178.71
다사48505100,8884.75,8660.4,17545.15,5406.09,5377.32,10783.41,7145.42,7018.86,14164.28
다사43005100,8774.5,8442.35,17216.85,5689.16,5420.43,11109.59,7231.83,6931.39,14163.22
다사55005250,7399,8114.4,15513.4,6092.42,6708.29,12800.71,6745.71,7411.344999999999,14157.055
다사48505675,7981.75,7532,15513.75,6559.01,6193.07,12752.08,7270.38,6862.535,14132.915
다사62004825,7813.05,7661.85,15474.9,6515.19,6257.95,12773.14,7164.12,6959.9,14124.02
다사58505825,7686,7355.6,15041.6,6698.99,6490.88,13189.87,7192.495,6923.24,14115.735
다사48755375,7550.2,6807.15,14357.35,7342.43,6502.24,13844.67,7446.3150000000005,6654.695,14101.01
다사58505725,7126,7182.35,14308.35,6909.29,6983.95,13893.24,7017.645,7083.15,14100.795
다사44755000,6625.5,6553.75,13179.25,7563.72,7428.78,14992.51,7094.610000000001,6991.264999999999,14085.880000000001
다사60505175,7323.05,7335.3,14658.35,6735.55,6771.85,13507.41,7029.3,7053.575000000001,14082.880000000001
다사55004375,7292.95,7288.75,14581.7,6772.7,6783.5,13556.2,7032.825,7036.125,14068.95
다사65254525,8383.9,8685.6,17069.5,5438.89,5564.16,11003.05,6911.395,7124.88,14036.275
다사50004300,7368.55,7333.2,14701.75,6702.42,6640.27,13342.69,7035.485000000001,6986.735000000001,14022.220000000001
다사64254525,8189.65,8357.3,16546.95,5731.59,5753.64,11485.23,6960.62,7055.469999999999,14016.09
다사47504675,7410.55,7677.25,15087.8,6329.78,6610.19,12939.97,6870.165,7143.719999999999,14013.884999999998
다사54254200,6545.35,7724.5,14269.85,6268.58,7481.38,13749.96,6406.965,7602.9400000000005,14009.904999999999
다사60755200,6962.9,6946.45,13909.35,7109.1,6994.04,14103.14,7036,6970.245,14006.244999999999
다사53505100,7950.25,8018.85,15969.1,5971.34,6020.57,11991.92,6960.795,7019.71,13980.51
다사58255075,8926.4,8305.5,17231.9,5481.14,5227.16,10708.31,7203.77,6766.33,13970.105
다사41754925,7597.45,7756.35,15353.8,6163.04,6385.09,12548.14,6880.245,7070.72,13950.97
다사63754900,7694.4,7529.55,15223.95,6456.09,6209.6,12665.7,7075.245,6869.575000000001,13944.825
다사49504700,7402.5,7583.1,14985.6,6438.71,6453.93,12892.65,6920.605,7018.515,13939.125
다사60006525,7054.6,7015.05,14069.65,6876.46,6885.01,13761.48,6965.530000000001,6950.030000000001,13915.564999999999
다사46754800,7980.35,8306.9,16287.25,5583.7,5926.01,11509.71,6782.025,7116.455,13898.48
다사58005175,7591.5,7569.45,15160.95,6258.15,6334.55,12592.71,6924.825,6952,13876.83
다사58754600,8090.25,8135.4,16225.65,5820.34,5672.19,11492.52,6955.295,6903.795,13859.085
다사64255400,7925.75,7816.55,15742.3,5888.69,6073.91,11962.59,6907.219999999999,6945.23,13852.445
다사48504750,7582.05,7493.5,15075.55,6332.26,6245.19,12577.46,6957.155000000001,6869.344999999999,13826.505
다사63754950,7636.3,7265.65,14901.95,6523.78,6217.52,12741.31,7080.04,6741.585,13821.630000000001
다사56754325,7193.2,7128.8,14322,6669.29,6623.37,13292.66,6931.245,6876.085,13807.33
다사61505125,6482.35,6638.8,13121.15,7160.2,7328.8,14488.99,6821.275,6983.8,13805.07
다사45754650,6494.95,6555.85,13050.8,7266.65,7257.48,14524.13,6880.799999999999,6906.665,13787.465
다사57504575,7602,7854,15456,5926.64,6134.09,12060.73,6764.32,6994.045,13758.365
다사46754725,3380.3,3369.1,6749.4,10392.83,10320.57,20713.4,6886.5650000000005,6844.835,13731.400000000001
다사57504975,6859.3,6891.85,13751.15,6845.54,6817.55,13663.09,6852.42,6854.700000000001,13707.119999999999
다사67254725,8017.8,7950.6,15968.4,5738.99,5663.56,11402.55,6878.395,6807.08,13685.474999999999
다사67004900,7105.7,7284.2,14389.9,6395.15,6567.75,12962.9,6750.424999999999,6925.975,13676.4
다사59254650,7786.1,7773.15,15559.25,5902.68,5853.49,11756.17,6844.39,6813.32,13657.71
다사65004600,9296,9699.2,18995.2,4030.98,4277.51,8308.49,6663.49,6988.3550000000005,13651.845000000001
다사45754550,4821.25,4712.4,9533.65,8901.54,8763.97,17665.5,6861.395,6738.1849999999995,13599.575
다사42755150,5302.15,5225.5,10527.65,8515.84,8146.95,16662.78,6908.995,6686.225,13595.215
다사42504675,6400.1,6422.85,12822.95,7195.68,7134.04,14329.72,6797.89,6778.445,13576.335
다사62255775,6792.1,6847.4,13639.5,6743.53,6735.22,13478.75,6767.8150000000005,6791.3099999999995,13559.125
다사59254100,8115.1,8588.65,16703.75,5121.02,5292.86,10413.87,6618.06,6940.754999999999,13558.810000000001
다사61755975,7086.8,6914.6,14001.4,6645.42,6457.03,13102.44,6866.110000000001,6685.8150000000005,13551.92
다사56004525,6521.2,6751.15,13272.35,6826.41,7000.55,13826.96,6673.805,6875.85,13549.654999999999
다사61004875,6852.3,6776.35,13628.65,6768.09,6681.46,13449.55,6810.195,6728.905000000001,13539.099999999999
다사62506275,6849.5,6632.15,13481.65,6925.92,6642.34,13568.26,6887.71,6637.245,13524.955
다사47254675,6688.15,6912.85,13601,6578.03,6838.89,13416.92,6633.09,6875.870000000001,13508.96
다사51005150,9730,6112.05,15842.05,7002.33,4165.46,11167.79,8366.165,5138.755,13504.92
다사44005000,6575.45,6484.1,13059.55,6971.04,6944.23,13915.26,6773.245,6714.165,13487.404999999999
다사54255275,7441.35,7550.55,14991.9,6084.38,5895.75,11980.14,6762.865,6723.15,13486.02
다사57004625,7066.85,6652.45,13719.3,6897.13,6349.67,13246.8,6981.99,6501.0599999999995,13483.05
다사54255175,6991.25,7344.05,14335.3,6088.16,6536.91,12625.07,6539.705,6940.48,13480.185
다사61505600,6700.4,6493.9,13194.3,6972.66,6713.98,13686.64,6836.53,6603.94,13440.47
다사56504825,6960.45,7171.5,14131.95,6279.17,6468.31,12747.48,6619.8099999999995,6819.905000000001,13439.715
다사51754225,7097.3,7764.75,14862.05,5687.65,6299.29,11986.93,6392.475,7032.02,13424.49
다사46504850,6922.3,6762,13684.3,6585.87,6566.92,13152.78,6754.085,6664.46,13418.54
다사42005100,7057.75,7092.75,14150.5,6306.83,6376.43,12683.27,6682.29,6734.59,13416.885
다사51004325,5569.55,5474,11043.55,7992.84,7793.45,15786.29,6781.195,6633.725,13414.92
다사66754750,7597.1,7465.85,15062.95,5916.61,5823.69,11740.3,6756.855,6644.77,13401.625
다사54755150,7233.1,7214.2,14447.3,6139.57,6205.05,12344.62,6686.335,6709.625,13395.96
다사62755825,7101.85,7073.5,14175.35,6322.41,6292.61,12615.02,6712.13,6683.055,13395.185000000001
다사70005075,6888,6541.15,13429.15,6913.99,6441.99,13355.98,6900.995,6491.57,13392.564999999999
다사57254625,6970.25,7021.35,13991.6,6299.41,6490.19,12789.61,6634.83,6755.77,13390.605
다사62254350,6459.95,6212.15,12672.1,7221.1,6878.8,14099.9,6840.525,6545.475,13386
다사59504050,7045.85,6714.75,13760.6,6603.13,6398.98,13002.11,6824.49,6556.865,13381.355
다사58254700,6223.35,6324.85,12548.2,7153.19,7035.25,14188.43,6688.27,6680.05,13368.315
다사40255125,1684.9,1678.95,3363.85,11736.7,11634.06,23370.77,6710.8,6656.505,13367.31
다사47755550,6526.45,6505.8,13032.25,6910.07,6763.19,13673.25,6718.26,6634.495,13352.75
다사48005375,7023.1,7093.8,14116.9,6226.76,6346.86,12573.61,6624.93,6720.33,13345.255000000001
다사55254250,7175,7179.55,14354.55,6196.98,6123.79,12320.78,6685.99,6651.67,13337.665
다사63254325,7129.85,6632.85,13762.7,6676.6,6210.92,12887.52,6903.225,6421.885,13325.11
다사59254725,7011.2,7102.2,14113.4,6221.61,6300.86,12522.47,6616.405,6701.53,13317.935
다사59005325,7057.4,7009.1,14066.5,6397.83,6132.27,12530.1,6727.615,6570.685,13298.3
다사50255150,8336.3,5425.35,13761.65,7489.35,5318.73,12808.08,7912.825,5372.04,13284.865
다사68254150,6993.7,7030.8,14024.5,6276.4,6214.5,12490.9,6635.049999999999,6622.65,13257.7
다사53004750,4762.45,5127.5,9889.95,8137.04,8469.87,16606.91,6449.745,6798.685,13248.43
다사58005625,7641.55,7617.4,15258.95,5636.08,5576.72,11212.8,6638.8150000000005,6597.0599999999995,13235.875
다사42004650,1486.45,1554.35,3040.8,11936.94,11474.69,23411.63,6711.695000000001,6514.52,13226.215
다사58005425,3127.95,11716.95,14844.9,2531.3,9021.85,11553.15,2829.625,10369.400000000001,13199.025
다사62255475,6377.7,6540.8,12918.5,6627.64,6794.65,13422.29,6502.67,6667.725,13170.395
다사57256025,6517.35,6487.25,13004.6,6666.15,6637.96,13304.11,6591.75,6562.605,13154.355
다사67754850,8873.2,8557.85,17431.05,4502.38,4363.23,8865.6,6687.790000000001,6460.54,13148.325
다사50255050,6186.25,7822.15,14008.4,5529.12,6744.98,12274.1,5857.6849999999995,7283.565,13141.25
다사58504300,7428.4,7346.85,14775.25,5673.58,5775.83,11449.41,6550.99,6561.34,13112.33
다사52505050,6762,6790.35,13552.35,6342.15,6317.4,12659.55,6552.075,6553.875,13105.95
다사59505325,6678,6748.35,13426.35,6354.24,6426.03,12780.27,6516.12,6587.1900000000005,13103.310000000001
다사53255250,6993.35,6913.9,13907.25,6167.85,6119.77,12287.62,6580.6,6516.835,13097.435000000001
다사59004750,6971.65,7354.2,14325.85,5777.45,6074.4,11851.85,6374.549999999999,6714.299999999999,13088.85
다사58005125,7042.35,6972.35,14014.7,6105.98,6042.26,12148.24,6574.165,6507.305,13081.470000000001
다사49005025,8151.15,5417.3,13568.45,7697.42,4891.58,12589,7924.285,5154.4400000000005,13078.725
다사47755625,7343.7,7151.55,14495.25,5900.97,5744.31,11645.28,6622.335,6447.93,13070.265
다사52505125,7395.85,7444.15,14840,5637.68,5658.02,11295.7,6516.765,6551.085,13067.85
다사43254625,7334.6,6953.45,14288.05,6041.62,5802.89,11844.51,6688.110000000001,6378.17,13066.279999999999
다사61255150,6582.1,6396.95,12979.05,6625.57,6485.84,13111.41,6603.835,6441.395,13045.23
다사58505700,6913.55,7315,14228.55,5750.29,6104.79,11855.09,6331.92,6709.895,13041.82
다사47504650,6511.05,7059.15,13570.2,5894.48,6615.2,12509.68,6202.764999999999,6837.174999999999,13039.94
다사59006175,6715.45,6791.4,13506.85,6237,6311.88,12548.88,6476.225,6551.639999999999,13027.865
다사60754375,6663.3,6508.6,13171.9,6517.05,6340.61,12857.66,6590.175,6424.605,13014.779999999999
다사45504525,7032.55,6993,14025.55,6078.73,5918.48,11997.21,6555.639999999999,6455.74,13011.38
다사50754575,6880.65,6924.05,13804.7,6016.37,6201.13,12217.5,6448.51,6562.59,13011.1
다사46254425,6487.25,5955.25,12442.5,6993.94,6565.67,13559.61,6740.594999999999,6260.46,13001.055
다사51504975,9737.7,9242.45,18980.15,3518.11,3463.22,6981.33,6627.905000000001,6352.835,12980.740000000002
다사48255600,7043.4,6955.55,13998.95,5812.33,6121.93,11934.26,6427.865,6538.74,12966.605
다사58754275,6901.65,7031.15,13932.8,5970.23,6005.74,11975.97,6435.94,6518.445,12954.384999999998
다사58004725,7748.65,7796.95,15545.6,5159.88,5201.29,10361.17,6454.264999999999,6499.12,12953.385
다사67004850,6476.75,7026.95,13503.7,5982.05,6395.8,12377.85,6229.4,6711.375,12940.775000000001
다사60504200,6742.05,6664.7,13406.75,6339.39,6121.03,12460.42,6540.72,6392.865,12933.585
다사50504975,7252,7341.25,14593.25,5541.1,5660.37,11201.47,6396.55,6500.8099999999995,12897.36
다사55505700,9044,4783.1,13827.1,7811.24,4156.06,11967.3,8427.619999999999,4469.58,12897.2
다사66504775,7282.45,6995.45,14277.9,5890.18,5596.28,11486.46,6586.3150000000005,6295.865,12882.18
다사58754300,7881.3,7770.35,15651.65,5105.33,4870.41,9975.74,6493.3150000000005,6320.38,12813.695
다사43504575,6542.55,6420.75,12963.3,6387.74,6243.11,12630.85,6465.145,6331.93,12797.075
다사44004450,7161.7,7168.35,14330.05,5624.22,5612.79,11237.01,6392.96,6390.57,12783.529999999999
다사62506225,5964.35,6067.95,12032.3,6662.42,6844.11,13506.52,6313.385,6456.03,12769.41
다사48505975,6470.1,6385.4,12855.5,6352.06,6328.47,12680.52,6411.08,6356.9349999999995,12768.01
다사66754925,6911.8,6847.05,13758.85,5895.31,5874.24,11769.55,6403.555,6360.645,12764.2
다사64504650,6696.55,6904.1,13600.65,5808.06,6118,11926.06,6252.305,6511.05,12763.355
다사48505550,6515.95,6820.8,13336.75,5949.11,6230.88,12179.99,6232.53,6525.84,12758.369999999999
다사60256175,6335.7,6383.65,12719.35,6403.93,6372.79,12776.73,6369.8150000000005,6378.219999999999,12748.04
다사66504300,6965,6947.85,13912.85,5712.91,5817.03,11529.93,6338.955,6382.4400000000005,12721.39
다사59504600,6794.55,6696.2,13490.75,5991.09,5948.79,11939.88,6392.82,6322.495,12715.314999999999
다사51754900,6300.35,6200.25,12500.6,6555.63,6368.76,12924.39,6427.99,6284.505,12712.494999999999
다사49005625,6485.15,6266.75,12751.9,6416.14,6234.21,12650.34,6450.645,6250.48,12701.119999999999
다사50754950,7014,6799.8,13813.8,5832.62,5733.37,11565.98,6423.3099999999995,6266.585,12689.89
