CELL_ID,strava_score_raw
다사54504200,46.85714285714285
다사54504425,230.0
다사54504450,230.0
다사54504525,946.7872340425532
다사54504625,1432.3326885880076
다사54504875,173.0
다사54504900,173.0
다사54504925,173.0
다사54504950,173.0
다사54504975,1205.5151515151515
다사54505000,1029.0
다사54505025,1029.0
다사54505075,3.515151515151515
다사54505200,18824.333333333336
다사54505425,216.66666666666663
다사54505450,218.4
다사54505475,708.9
다사54505500,708.9
다사54505600,718.547619047619
다사54505625,782.547619047619
다사54505650,283.54761904761904
다사54505725,602.3333333333334
다사54505875,107.77777777777776
다사54505900,107.77777777777776
다사54505925,107.77777777777776
다사54505975,80.77777777777777
다사54506000,80.77777777777777
다사54506025,92.1818181818182
다사54506050,92.1818181818182
다사54506075,92.1818181818182
다사54506100,92.1818181818182
다사54506225,229.7142857142857
다사54754125,136.16666666666666
다사54754200,46.85714285714285
다사54754225,46.85714285714285
다사54754450,230.0
다사54754525,946.7872340425532
다사54754550,942.0
다사54754625,1432.3326885880076
다사54754650,1432.3326885880076
다사54754750,44.66666666666666
다사54754775,44.66666666666666
다사54754800,44.66666666666666
다사54754825,44.66666666666666
다사54754950,3.515151515151515
다사54754975,3.515151515151515
다사54755000,1029.0
다사54755025,1029.0
다사54755075,2537.5151515151515
다사54755200,18824.333333333336
다사54755475,490.5
다사54755600,79.83333333333333
다사54755625,79.83333333333333
다사54755725,602.3333333333334
다사54755850,107.77777777777776
다사54755875,107.77777777777776
다사54756225,229.7142857142857
다사54756250,229.7142857142857
다사54756275,127.83333333333331
다사55004100,136.16666666666666
다사55004125,136.16666666666666
다사55004150,75.2
다사55004225,46.85714285714285
다사55004450,2798.333333333333
다사55004525,4.787234042553192
다사55004550,946.7872340425532
다사55004650,1432.3326885880076
다사55004775,44.66666666666666
다사55004800,44.66666666666666
다사55004925,3.515151515151515
다사55004950,3.515151515151515
다사55004975,875.0
다사55005000,6103.5
다사55005025,6103.5
다사55005050,2537.5151515151515
다사55005075,2537.5151515151515
다사55005200,25348.333333333336
다사55005475,490.5
다사55005600,79.83333333333333
다사55005725,602.3333333333334
다사55005825,107.77777777777776
다사55005850,107.77777777777776
다사55006200,359.1587301587302
다사55006225,229.7142857142857
다사55006275,127.83333333333331
다사55254100,136.16666666666666
다사55254150,75.2
다사55254225,46.85714285714285
다사55254250,46.85714285714285
다사55254450,2568.333333333333
다사55254475,2568.333333333333
다사55254550,4.787234042553192
다사55254575,4.787234042553192
다사55254600,7406.0
다사55254625,7410.787234042553
다사55254650,10457.644376899696
다사55254675,3051.644376899696
다사55254925,3.515151515151515
다사55254950,875.0
다사55254975,875.0
다사55255025,2537.5151515151515
다사55255050,2537.5151515151515
다사55255200,6524.0
다사55255225,6524.0
다사55255475,490.5
다사55255600,79.83333333333333
다사55255750,360.4
다사55256175,129.44444444444446
다사55256200,129.44444444444446
다사55256275,127.83333333333331
다사55256300,127.83333333333331
다사55256325,127.83333333333331
다사55256350,127.83333333333331
다사55504100,136.16666666666666
다사55504150,75.2
다사55504250,46.85714285714285
다사55504575,4.787234042553192
다사55504600,7410.787234042553
다사55504625,4.787234042553192
다사55504675,3046.8571428571427
다사55504900,3.515151515151515
다사55504925,3.515151515151515
다사55504950,875.0
다사55504975,875.0
다사55505000,875.0
다사55505025,7090.715151515151
다사55505050,7090.715151515151
다사55505075,7090.715151515151
다사55505225,6524.0
다사55505475,490.5
다사55505575,79.83333333333333
다사55505600,79.83333333333333
다사55505750,583.775
다사55505775,583.775
다사55506175,129.44444444444446
다사55754100,136.16666666666666
다사55754150,75.2
다사55754175,75.2
다사55754325,150.0
다사55754350,150.0
다사55754375,427.0
다사55754675,3046.8571428571427
다사55754700,3046.8571428571427
다사55754925,3.515151515151515
다사55754950,3.515151515151515
다사55754975,878.5151515151515
다사55755000,878.5151515151515
다사55755025,3.515151515151515
다사55755050,4556.715151515152
다사55755075,7260.215151515151
다사55755225,6524.0
다사55755575,139.08333333333334
다사55755750,583.775
다사55756025,196.6
다사55756175,129.44444444444446
다사55756200,129.44444444444446
다사56004375,427.0
다사56004700,3046.8571428571427
다사56004725,10243.52380952381
다사56004750,7196.666666666667
다사56004950,3.515151515151515
다사56004975,3.515151515151515
다사56005075,169.5
다사56005100,169.5
다사56005225,6524.0
다사56005425,334.27272727272725
다사56005525,139.08333333333334
다사56005550,139.08333333333334
다사56005575,139.08333333333334
다사56005750,583.775
다사56005775,223.375
다사56006025,298.01176470588234
다사56006050,196.6
다사56006075,196.6
다사56006100,635.6
다사56006200,129.44444444444446
다사56254175,267.0
다사56254200,267.0
다사56254425,117.2
다사56254450,117.2
다사56254475,117.2
다사56254500,117.2
다사56254625,219.0
다사56254650,219.0
다사56254750,7196.666666666667
다사56255100,169.5
다사56255350,334.27272727272725
다사56255375,334.27272727272725
다사56255400,334.27272727272725
다사56255425,700.0405844155844
다사56255450,7.142857142857143
다사56255475,7.142857142857143
다사56255500,15.833333333333334
다사56255525,60.57619047619048
다사56255550,37.6
다사56255775,223.375
다사56255800,223.375
다사56255925,196.6117647058824
다사56255950,196.6117647058824
다사56255975,196.6117647058824
다사56256000,196.6117647058824
다사56256025,101.41176470588236
다사56256075,196.6
다사56256100,635.6
다사56256125,635.6
다사56256200,129.44444444444446
다사56256225,129.44444444444446
다사56504175,267.0
다사56504200,267.0
다사56504450,117.2
다사56504650,219.0
다사56504675,4630.2
다사56505250,334.27272727272725
다사56505275,334.27272727272725
다사56505300,334.27272727272725
다사56505325,334.27272727272725
다사56505350,334.27272727272725
다사56505375,334.27272727272725
다사56505425,358.625
다사56505450,358.625
다사56505475,7.142857142857143
다사56505500,7.142857142857143
다사56505525,7.142857142857143
다사56505550,37.6
다사56505575,37.6
다사56505800,324.7867647058823
다사56505825,513.6117647058824
다사56505850,513.6117647058824
다사56505875,1198.278431372549
다사56505900,786.078431372549
다사56505925,786.078431372549
다사56506000,196.6117647058824
다사56506125,635.6
다사56506475,48.7
다사56506500,121.36666666666667
다사56506525,121.36666666666667
다사56506550,75.36666666666667
다사56506575,145.11666666666667
다사56506600,118.45
다사56754200,17.0
다사56754675,4630.2
다사56754700,5840.866666666667
다사56755450,358.625
다사56755475,358.625
다사56755575,37.6
다사56755800,101.41176470588236
다사56755825,513.6117647058824
다사56755850,513.6117647058824
다사56755900,101.41176470588236
다사56756125,635.6
다사56756300,48.7
다사56756325,48.7
다사56756350,48.7
다사56756425,48.7
다사56756450,48.7
다사56756475,75.36666666666667
다사56756500,75.36666666666667
다사56756525,46.0
다사56756625,118.45
다사56756650,118.45
다사57004150,28.9
다사57004175,28.9
다사57004200,44.66666666666667
다사57004225,217.33333333333331
다사57004250,17.0
다사57004350,1902.5
다사57004550,40.375
다사57004575,40.375
다사57004600,40.375
다사57004625,40.375
다사57004700,5840.866666666667
다사57004725,5840.866666666667
다사57005100,14.5
다사57005225,16.85
다사57005450,358.625
다사57005475,358.625
다사57005600,14.4
다사57005625,14.4
다사57005650,14.4
다사57005675,14.4
다사57005725,180.0
다사57006100,113.8181818181818
다사57006125,113.8181818181818
다사57006350,48.7
다사57006375,48.7
다사57006400,48.7
다사57006425,48.7
다사57006650,48.7
다사57254175,56.56666666666666
다사57254200,256.9
다사57254225,228.0
다사57254250,27.666666666666668
다사57254350,1902.5
다사57254500,40.375
다사57254525,40.375
다사57254550,40.375
다사57254650,191.75
다사57254675,191.75
다사57254700,191.75
다사57254750,458.3333333333333
다사57254925,5.5
다사57254950,5.5
다사57254975,5.5
다사57255100,14.5
다사57255125,14.5
다사57255225,16.85
다사57255250,16.85
다사57255450,1953.9583333333333
다사57255550,5.2
다사57255650,14.4
다사57256100,113.8181818181818
다사57256250,334.8
다사57256600,389.26666666666665
다사57256625,42.266666666666666
다사57256650,42.266666666666666
다사57503975,487.125
다사57504200,28.9
다사57504250,27.666666666666668
다사57504500,40.375
다사57504700,191.75
다사57504750,458.3333333333333
다사57504775,1695.3333333333333
다사57504975,5.5
다사57505050,186.66666666666663
다사57505075,354.41666666666663
다사57505100,368.9166666666666
다사57505250,16.85
다사57505375,1898.0
다사57505400,2358.1
다사57505425,1595.3333333333333
다사57505450,1595.3333333333333
다사57505550,5.2
다사57505575,5.2
다사57506100,113.8181818181818
다사57506250,334.8
다사57506350,9.5
다사57506600,389.26666666666665
다사57753975,487.125
다사57754175,28.9
다사57754200,28.9
다사57754775,1237.0
다사57754800,1237.0
다사57754925,1118.04
다사57755050,186.66666666666663
다사57755075,354.41666666666663
다사57755100,354.41666666666663
다사57755150,15.5
다사57755250,16.85
다사57755325,460.1
다사57755350,6477.1
다사57755375,8307.1
다사57755400,460.1
다사57755500,52.66666666666666
다사57755525,52.66666666666666
다사57755550,5.2
다사57755575,5.2
다사57756100,113.8181818181818
다사57756225,334.8
다사57756250,334.8
다사57756350,9.5
다사57756575,42.266666666666666
다사57756600,389.26666666666665
다사58003975,487.125
다사58004000,487.125
다사58004025,487.125
다사58004175,28.9
다사58004200,57.0
다사58004225,57.0
다사58004250,57.0
다사58004500,300.0
다사58004525,300.0
다사58004925,1118.04
다사58004950,1118.04
다사58005150,15.5
다사58005225,16.85
다사58005250,16.85
다사58005325,460.1
다사58005425,12.8
다사58005450,152.8
다사58005475,165.8
다사58005500,65.66666666666666
다사58005525,254.5
다사58005550,119.5
다사58006050,113.8181818181818
다사58006075,113.8181818181818
다사58006100,113.8181818181818
다사58006250,912.4666666666668
다사58006275,577.6666666666666
다사58006300,577.6666666666666
다사58006350,445.5
다사58006375,445.5
다사58006550,42.266666666666666
다사58006575,42.266666666666666
다사58254025,487.125
다사58254050,489.0583333333333
다사58254075,489.0583333333333
다사58254100,1.9333333333333331
다사58254125,1.9333333333333331
다사58254150,85.9
다사58254175,85.9
다사58254200,57.0
다사58254525,300.0
다사58254825,10000.5
다사58254900,1118.04
다사58254925,1118.04
다사58254950,10877.54
다사58255225,16.85
다사58255250,460.1
다사58255275,460.1
다사58255300,460.1
다사58255325,460.1
다사58255400,12.8
다사58255425,12.8
다사58255450,13.0
다사58255475,13.0
다사58255925,4.75
다사58256050,113.8181818181818
다사58256325,436.0
다사58256350,436.0
다사58256375,9.5
다사58256525,42.266666666666666
다사58256550,42.266666666666666
다사58504125,1.9333333333333331
다사58504150,1.9333333333333331
다사58504450,26.5
다사58504475,26.5
다사58504825,10000.5
다사58504900,1118.04
다사58504925,1118.04
다사58504950,10877.54
다사58505225,16.85
다사58505450,13.0
다사58505475,13.0
다사58505875,4.75
다사58505900,4.75
다사58505925,4.75
다사58506025,113.8181818181818
다사58506050,113.8181818181818
다사58506375,9.5
다사58506425,431.75
다사58506450,431.75
다사58506475,431.75
다사58506500,431.75
다사58506525,42.266666666666666
다사58506550,42.266666666666666
다사58753775,82.44444444444444
다사58753800,82.44444444444444
다사58754150,1.9333333333333331
다사58754825,1422.0437710437711
다사58754900,11.04
다사58754925,553.5
다사58754950,553.5
다사58755225,16.85
다사58755250,242.6
다사58755275,225.75
다사58755300,225.75
다사58755325,225.75
다사58755350,225.75
다사58755375,225.75
다사58755400,225.75
다사58755450,13.0
다사58755475,13.0
다사58755825,14.333333333333334
다사58755850,14.333333333333334
다사58755975,274.77777777777777
다사58756000,274.77777777777777
다사58756025,274.77777777777777
다사58756525,42.266666666666666
다사58756550,191.01666666666665
다사58756575,354.25
다사59003800,82.44444444444444
다사59003825,82.44444444444444
다사59003850,82.44444444444444
다사59003875,82.44444444444444
다사59003900,82.44444444444444
다사59003925,140.25
다사59003950,140.25
다사59003975,140.25
다사59004150,129.68333333333334
다사59004175,1095.8083333333334
다사59004600,19.5
다사59004625,19.5
다사59004800,1422.0437710437711
다사59004825,1422.0437710437711
다사59004875,6706.373333333333
다사59004900,6722.659047619048
다사59004925,394.1428571428571
다사59004950,394.1428571428571
다사59004975,377.8571428571428
다사59005000,3083.2
다사59005025,3083.2
다사59005250,473.0947552447552
다사59005275,11.090909090909092
다사59005350,280.6666666666667
다사59005375,280.6666666666667
다사59005400,506.4166666666667
다사59005425,280.6666666666667
다사59005450,280.6666666666667
다사59005475,13.0
다사59005850,14.333333333333334
다사59005950,274.77777777777777
다사59005975,274.77777777777777
다사59006525,191.01666666666665
다사59006550,148.75
다사59006575,205.5
다사59006600,205.5
다사59253900,82.44444444444444
다사59253975,140.25
다사59254175,1095.8083333333334
다사59254200,1095.8083333333334
다사59254275,6.6
다사59254300,6.6
다사59254800,1422.0437710437711
다사59254875,6706.373333333333
다사59254900,16.285714285714285
다사59254925,394.1428571428571
다사59254950,394.1428571428571
다사59254975,377.8571428571428
다사59255025,3083.2
다사59255050,3083.2
다사59255250,473.0947552447552
다사59255450,280.6666666666667
다사59255650,88.0
다사59255900,274.77777777777777
다사59255925,274.77777777777777
다사59255950,274.77777777777777
다사59256100,254.5
다사59256600,205.5
다사59503900,82.44444444444444
다사59504200,1095.8083333333334
다사59504225,1258.975
다사59504250,1.9333333333333331
다사59504275,6.6
다사59504300,6.6
다사59504325,6.6
다사59504450,33.0
다사59504475,33.0
다사59504550,957.4545454545456
다사59504600,29.5
다사59504625,29.5
다사59504800,1422.0437710437711
다사59504850,11.04
다사59504875,11.04
다사59504925,16.285714285714285
다사59504950,377.8571428571428
다사59505050,3083.2
다사59505225,462.00384615384615
다사59505250,473.0947552447552
다사59505650,110.5
다사59505675,22.5
다사59505875,255.7
다사59505900,530.4777777777778
다사59506050,10.0
다사59506075,10.0
다사59506100,254.5
다사59506600,205.5
다사59506625,205.5
다사59753675,1881.5
다사59753700,1881.5
다사59754225,1258.975
다사59754250,1258.975
다사59754375,33.0
다사59754400,33.0
다사59754425,33.0
다사59754450,33.0
다사59754525,98.45454545454544
다사59754550,957.4545454545456
다사59754575,98.45454545454544
다사59754775,1422.0437710437711
다사59754800,1422.0437710437711
다사59754850,11.04
다사59755050,623.75
다사59755075,623.75
다사59755125,90.0
다사59755200,462.00384615384615
다사59755225,473.0947552447552
다사59755250,11.090909090909092
다사59755450,8.5
다사59755475,8.5
다사59755675,13.0
다사59755875,255.7
다사59756000,10.0
다사59756025,10.0
다사59756050,10.0
다사60004025,92.6
다사60004050,92.6
다사60004075,92.6
다사60004250,1131.225
다사60004275,165.1
다사60004525,98.45454545454544
다사60004575,611.4545454545455
다사60004775,1422.0437710437711
다사60004850,11.04
다사60005025,23.923076923076923
다사60005050,623.75
다사60005075,623.75
다사60005125,535.1538461538462
다사60005150,473.0947552447552
다사60005175,473.0947552447552
다사60005200,473.0947552447552
다사60005225,11.090909090909092
다사60005425,8.5
다사60005450,8.5
다사60005825,255.7
다사60005850,255.7
다사60005875,255.7
다사60006575,471.8
다사60006600,471.8
다사60254075,92.6
다사60254100,503.1
다사60254125,410.5
다사60254275,165.1
다사60254300,1.9333333333333331
다사60254525,98.45454545454544
다사60254550,611.4545454545455
다사60254575,611.4545454545455
다사60254775,1422.0437710437711
다사60254825,11.04
다사60254850,11.04
다사60255025,23.923076923076923
다사60255075,445.1538461538461
다사60255100,445.1538461538461
다사60255125,445.1538461538461
다사60255150,11.090909090909092
다사60255575,8.75
다사60255600,8.75
다사60255625,8.75
다사60255800,1011.95
다사60255825,1011.95
다사60256200,439.0
다사60256225,482.7
다사60256250,483.07142857142856
다사60256275,44.07142857142857
다사60256300,44.07142857142857
다사60256325,43.7
다사60256350,43.7
다사60256375,40.16666666666666
다사60256525,471.8
다사60256550,471.8
다사60256575,471.8
다사60503875,1.5714285714285714
다사60504125,410.5
다사60504150,410.5
다사60504275,1.9333333333333331
다사60504300,1.9333333333333331
다사60504525,98.45454545454544
다사60504550,98.45454545454544
다사60504600,896.5
다사60504625,59.75
다사60504650,59.75
다사60504750,2616.043771043771
다사60504775,1422.0437710437711
다사60504825,11.04
다사60504900,153.0
다사60505000,23.923076923076923
다사60505025,23.923076923076923
다사60505375,45.142857142857146
다사60505625,8.75
다사60505775,1011.95
다사60505800,1011.95
다사60505900,3.6666666666666665
다사60505925,3.6666666666666665
다사60505950,3.6666666666666665
다사60506075,3.533333333333333
다사60506100,852.104761904762
다사60506125,852.104761904762
다사60506150,1331.2714285714287
다사60506175,483.07142857142856
다사60506200,483.07142857142856
다사60506225,44.07142857142857
다사60506250,40.53809523809524
다사60506275,13.25
다사60506300,13.25
다사60753875,1.5714285714285714
다사60753900,1.5714285714285714
다사60753925,1.5714285714285714
다사60754150,168.75
다사60754300,1.9333333333333331
다사60754325,1.9333333333333331
다사60754600,1703.5
다사60754650,59.75
다사60754675,59.75
다사60754725,9.407407407407408
다사60754750,1203.4074074074074
다사60754775,1194.0
다사60754800,1194.0
다사60754825,11.04
다사60754900,153.0
다사60754925,153.0
다사60755000,23.923076923076923
다사60755375,45.142857142857146
다사60755400,697.1428571428571
다사60756000,0.3714285714285714
다사60756025,0.3714285714285714
다사60756050,1306.3714285714286
다사60756075,852.104761904762
다사60756100,852.104761904762
다사60756275,13.25
다사60756300,13.25
다사60756475,7.8125
다사61003925,1.5714285714285714
다사61003950,1.5714285714285714
다사61004125,168.75
다사61004150,168.75
다사61004325,1.9333333333333331
다사61004550,231.33333333333331
다사61004600,807.0
다사61004700,9.407407407407408
다사61004725,9.407407407407408
다사61004800,11.04
다사61004825,11.04
다사61005000,23.923076923076923
다사61005375,45.142857142857146
다사61005400,45.142857142857146
다사61005950,387.6363636363636
다사61005975,388.0077922077922
다사61006000,0.3714285714285714
다사61006025,0.3714285714285714
다사61006475,7.8125
다사61253950,9.971428571428572
다사61254100,533.6944444444445
다사61254125,360.75
다사61254300,130.0
다사61254325,1.9333333333333331
다사61254350,1.9333333333333331
다사61254550,231.33333333333331
다사61254575,231.33333333333331
다사61254675,9.407407407407408
다사61254700,9.407407407407408
다사61254800,11.04
다사61255000,23.923076923076923
다사61255325,11.333333333333332
다사61255350,11.333333333333332
다사61255375,45.142857142857146
다사61255400,45.142857142857146
다사61255925,387.6363636363636
다사61255950,387.6363636363636
다사61256000,0.3714285714285714
다사61256025,0.3714285714285714
다사61256050,0.3714285714285714
다사61256075,0.3714285714285714
다사61256475,7.8125
다사61503950,8.4
다사61504100,533.6944444444445
다사61504125,725.6944444444445
다사61504325,1.9333333333333331
다사61504350,419.3777777777778
다사61504625,12.521739130434783
다사61504650,21.92914653784219
다사61504675,9.407407407407408
다사61504775,802.4
다사61504800,11.04
다사61505000,23.923076923076923
다사61505025,23.923076923076923
다사61505325,2.6666666666666665
다사61505350,11.333333333333332
다사61505375,2.6666666666666665
다사61505400,2.6666666666666665
다사61505425,2.6666666666666665
다사61505775,17.6
다사61505800,17.6
다사61505875,387.6363636363636
다사61505900,508.2077922077922
다사61505925,387.6363636363636
다사61506075,0.3714285714285714
다사61506100,0.3714285714285714
다사61506475,7.8125
다사61506500,7.8125
다사61753950,8.4
다사61753975,8.4
다사61754125,725.6944444444445
다사61754150,192.0
다사61754350,419.3777777777778
다사61754375,417.44444444444446
다사61754475,12.521739130434783
다사61754500,14968.021739130434
다사61754525,283.0217391304348
다사61754550,611.5217391304348
다사61754575,12.521739130434783
다사61754600,12.521739130434783
다사61754625,12.521739130434783
다사61754650,21.92914653784219
다사61754675,21.92914653784219
다사61754775,802.4
다사61755025,23.923076923076923
다사61755050,23.923076923076923
다사61755075,23.923076923076923
다사61755425,2.6666666666666665
다사61755450,2.6666666666666665
다사61755475,12.32
다사61755500,182.9353846153846
다사61755525,182.9353846153846
다사61755550,182.9353846153846
다사61755750,17.6
다사61755775,17.6
다사61755800,17.6
다사61755850,387.6363636363636
다사61755875,387.6363636363636
다사61755900,13.571428571428571
다사61756100,0.3714285714285714
다사61756125,372.57142857142856
다사61756500,7.8125
다사62003975,8.4
다사62004125,342.44444444444446
다사62004150,342.44444444444446
다사62004175,192.0
다사62004375,417.44444444444446
다사62004400,417.44444444444446
다사62004450,429.96618357487927
다사62004475,12.521739130434783
다사62004625,2235.0
다사62004650,2235.0
다사62004675,1369.4746010832966
다사62004750,961.3230769230768
다사62004775,802.4
다사62005075,23.923076923076923
다사62005400,12.32
다사62005425,1059.495
다사62005450,1059.495
다사62005475,1466.4276923076925
다사62005500,465.30769230769226
다사62005525,294.6923076923077
다사62005550,477.6276923076923
다사62005575,182.9353846153846
다사62005600,182.9353846153846
다사62005625,182.9353846153846
다사62005650,182.9353846153846
다사62005675,465.30769230769226
다사62005700,465.30769230769226
다사62005725,465.30769230769226
다사62005825,387.6363636363636
다사62005850,387.6363636363636
다사62005900,13.571428571428571
다사62006125,372.57142857142856
다사62006150,372.57142857142856
다사62006175,372.57142857142856
다사62006200,0.3714285714285714
다사62006225,0.3714285714285714
다사62006500,7.8125
다사62006525,7.8125
다사62254150,342.44444444444446
다사62254175,192.0
다사62254400,417.44444444444446
다사62254425,417.44444444444446
다사62254450,429.96618357487927
다사62254650,1369.4746010832966
다사62254675,1369.4746010832966
다사62254750,961.3230769230768
다사62254875,97.14285714285714
다사62254900,97.14285714285714
다사62255175,12.32
다사62255350,12.32
다사62255375,12.32
다사62255400,1059.495
다사62255425,1047.175
다사62255550,294.6923076923077
다사62255575,331.3173076923077
다사62255600,540.3173076923076
다사62255625,540.3173076923076
다사62255650,331.3173076923077
다사62255675,331.3173076923077
다사62255700,36.625
다사62255725,36.625
다사62255750,36.625
다사62255875,13.571428571428571
다사62255900,13.571428571428571
다사62256150,0.3714285714285714
다사62256175,372.57142857142856
다사62256200,0.3714285714285714
다사62256225,0.3714285714285714
다사62256250,15.0
다사62256525,7.8125
다사62256550,7.8125
다사62504150,150.44444444444446
다사62504175,150.44444444444446
다사62504450,12.521739130434783
다사62504650,1369.4746010832966
다사62504750,961.3230769230768
다사62504875,97.14285714285714
다사62504900,97.14285714285714
다사62504925,97.14285714285714
다사62504975,821.6363636363636
다사62505000,1247.6363636363635
다사62505025,647.6363636363636
다사62505175,12.32
다사62505200,12.32
다사62505225,12.32
다사62505250,1608.9199999999998
다사62505275,1608.9199999999998
다사62505300,1608.9199999999998
다사62505325,1608.9199999999998
다사62505350,1667.2949999999998
다사62505375,58.375
다사62505400,58.375
다사62505850,13.571428571428571
다사62505875,39.90476190476191
다사62505900,26.33333333333333
다사62506250,15.0
다사62506550,7.8125
다사62506575,7.8125
다사62506600,7.8125
다사62506625,7.8125
다사62754175,1251.25
다사62754400,55.0
다사62754425,55.0
다사62754650,1369.4746010832966
다사62754750,961.3230769230768
다사62754900,97.14285714285714
다사62754925,97.14285714285714
다사62754975,835.3863636363636
다사62755000,13.75
다사62755025,647.6363636363636
다사62755350,58.375
다사62755875,1112.0
다사62755900,1138.3333333333333
다사62756250,15.0
다사62756625,7.8125
다사63003800,148.8
다사63003825,148.8
다사63004175,1251.25
다사63004400,55.0
다사63004650,1369.4746010832966
다사63004750,961.3230769230768
다사63004975,1031.3863636363635
다사63005000,661.3863636363636
다사63005025,647.6363636363636
다사63005650,1.875
다사63005675,1.875
다사63005700,1.875
다사63005775,179.0
다사63005900,265.5
다사63005925,265.5
다사63006250,15.0
다사63006600,121.57142857142856
다사63006625,129.38392857142856
다사63253825,148.8
다사63254175,401.75
다사63254400,78.33333333333333
다사63254650,1360.0671936758893
다사63254750,961.3230769230768
다사63254950,221.63636363636363
다사63254975,417.6363636363636
다사63255000,647.6363636363636
다사63255025,426.0
다사63255625,1.875
다사63255650,1.875
다사63255700,1.875
다사63255725,1.875
다사63255775,179.0
다사63255825,111.0
다사63255850,111.0
다사63255875,111.0
다사63256250,15.0
다사63256575,121.57142857142856
다사63256600,121.57142857142856
다사63503825,148.8
다사63503850,243.8
다사63503875,95.0
다사63503900,13.5
다사63504175,401.75
다사63504375,78.33333333333333
다사63504400,78.33333333333333
다사63504650,1360.0671936758893
다사63504750,961.3230769230768
다사63504775,158.92307692307693
다사63505625,1.875
다사63505650,24.33333333333333
다사63505675,1.875
다사63505700,76.375
다사63505725,74.5
다사63505775,179.0
다사63505800,111.0
다사63505825,111.0
다사63505875,111.0
다사63505900,111.0
다사63506550,121.57142857142856
다사63753900,13.5
다사63754650,1347.5454545454545
다사63754675,1347.5454545454545
다사63754775,158.92307692307693
다사63754800,158.92307692307693
다사63755025,33.166666666666664
다사63755625,26.20833333333333
다사63755650,26.20833333333333
다사63755675,1.875
다사63755700,46.875
다사63755725,45.0
다사63755750,179.0
다사63755775,185.46153846153845
다사63756175,297.1428571428572
다사63756550,121.57142857142856
다사64004675,1363.307359307359
다사64004800,158.92307692307693
다사64004825,158.92307692307693
다사64004925,18.857142857142858
다사64005025,33.166666666666664
다사64005050,219.0
다사64005075,219.0
다사64005150,34.5
다사64005175,34.5
다사64005200,34.5
다사64005225,34.5
다사64005650,1.875
다사64005675,1.875
다사64005725,45.0
다사64005750,185.46153846153845
다사64005775,6.461538461538462
다사64005800,6.461538461538462
다사64005825,6.461538461538462
다사64006075,297.1428571428572
다사64006100,297.1428571428572
다사64006125,297.1428571428572
다사64006150,297.1428571428572
다사64006175,297.1428571428572
다사64006200,297.1428571428572
다사64006425,121.57142857142856
다사64006450,121.57142857142856
다사64006475,121.57142857142856
다사64006500,121.57142857142856
다사64006550,121.57142857142856
다사64254050,27.5
다사64254200,734.0
다사64254225,734.0
다사64254250,346.1666666666667
다사64254525,888.8333333333334
다사64254550,888.8333333333334
다사64254675,15.761904761904765
다사64254700,15.761904761904765
다사64254825,158.92307692307693
다사64254850,158.92307692307693
다사64254925,18.857142857142858
다사64254950,18.857142857142858
다사64254975,18.857142857142858
다사64255025,33.166666666666664
다사64255050,33.166666666666664
다사64255075,219.0
다사64255150,34.5
다사64255225,34.5
다사64255325,20.142857142857142
다사64255350,20.142857142857142
다사64255750,6.461538461538462
다사64255775,6.461538461538462
다사64255825,6.461538461538462
다사64256500,121.57142857142856
다사64256525,121.57142857142856
다사64256550,121.57142857142856
다사64504050,27.5
다사64504250,346.1666666666667
다사64504275,346.1666666666667
다사64504300,346.1666666666667
다사64504525,888.8333333333334
다사64504550,888.8333333333334
다사64504700,15.761904761904765
다사64504850,158.92307692307693
다사64504875,158.92307692307693
다사64504950,18.857142857142858
다사64504975,18.857142857142858
다사64505000,243.3571428571429
다사64505025,257.6666666666667
다사64505050,33.166666666666664
다사64505325,20.142857142857142
다사64505750,6.461538461538462
다사64505775,6.461538461538462
다사64505800,6.461538461538462
다사64505825,6.461538461538462
다사64505850,34.666666666666664
다사64505875,34.666666666666664
다사64754275,346.1666666666667
다사64754300,346.1666666666667
다사64754400,62.28888888888889
다사64754425,11.88888888888889
다사64754450,202.66666666666663
다사64754475,202.66666666666663
다사64754500,202.66666666666663
다사64754525,888.8333333333334
다사64754550,888.8333333333334
다사64754575,888.8333333333334
다사64754700,15.761904761904765
다사64754725,2424.2619047619046
다사64754875,158.92307692307693
다사64754900,158.92307692307693
다사64754975,224.5
다사64755000,224.5
다사64755025,78.5
다사64755050,651.5833333333334
다사64755075,449.25
다사64755100,1651.25
다사64755125,1202.0
다사64755150,1202.0
다사64755175,1202.0
다사64755250,20.142857142857142
다사64755275,20.142857142857142
다사64755300,20.142857142857142
다사64755325,20.142857142857142
다사64755800,6.461538461538462
다사64755850,16.666666666666668
다사64755875,51.33333333333333
다사65004150,25.142857142857142
다사65004175,25.142857142857142
다사65004400,62.28888888888889
다사65004425,62.28888888888889
다사65004550,888.8333333333334
다사65004575,888.8333333333334
다사65004600,888.8333333333334
다사65004725,3884.861904761905
다사65004750,2424.2619047619046
다사65004775,2424.2619047619046
다사65004900,173.46153846153848
다사65004925,173.46153846153848
다사65005025,78.5
다사65005050,202.33333333333331
다사65005075,202.33333333333331
다사65005100,449.25
다사65005375,590.4
다사65005850,16.666666666666668
다사65254025,3275.6
다사65254050,25.142857142857142
다사65254075,25.142857142857142
다사65254100,25.142857142857142
다사65254125,25.142857142857142
다사65254150,25.142857142857142
다사65254325,877.7575757575758
다사65254400,11.88888888888889
다사65254425,62.28888888888889
다사65254450,11.88888888888889
다사65254575,888.8333333333334
