CELL_ID,CELL_X,CELL_Y,GID,pop,행정동명,구명,거주인구
다사53253900,953375,1939125,다사53ab39aa,0.1,남현동,관악구,17772.0
다사53253925,953375,1939375,다사53ab39ab,141.9,남현동,관악구,17772.0
다사53253950,953375,1939625,다사53ab39ba,330.1,남현동,관악구,17772.0
다사53005400,953125,1954125,다사53aa54aa,276.1,청운효자동,종로구,11345.0
다사53005425,953125,1954375,다사53aa54ab,276.1,청운효자동,종로구,11345.0
다사53005450,953125,1954625,다사53aa54ba,276.1,청운효자동,종로구,11345.0
다사53005475,953125,1954875,다사53aa54bb,276.1,청운효자동,종로구,11345.0
다사53005300,953125,1953125,다사53aa53aa,486.8,사직동,종로구,9016.0
다사53005325,953125,1953375,다사53aa53ab,373.2,청운효자동,종로구,11345.0
다사53005350,953125,1953625,다사53aa53ba,276.1,청운효자동,종로구,11345.0
다사53005375,953125,1953875,다사53aa53bb,276.1,청운효자동,종로구,11345.0
다사53005600,953125,1956125,다사53aa56aa,121.7,평창동,종로구,17415.0
다사53005625,953125,1956375,다사53aa56ab,121.7,평창동,종로구,17415.0
다사53005650,953125,1956625,다사53aa56ba,121.7,평창동,종로구,17415.0
다사53005675,953125,1956875,다사53aa56bb,121.7,평창동,종로구,17415.0
다사53005500,953125,1955125,다사53aa55aa,254.0,부암동,종로구,9125.0
다사53005525,953125,1955375,다사53aa55ab,250.9,부암동,종로구,9125.0
다사53005550,953125,1955625,다사53aa55ba,250.9,부암동,종로구,9125.0
다사53005575,953125,1955875,다사53aa55bb,175.0,평창동,종로구,17415.0
다사53254575,953375,1945875,다사53ab45bb,544.1,이촌1동,용산구,24989.0
다사53254600,953375,1946125,다사53ab46aa,544.1,이촌1동,용산구,24989.0
다사53254625,953375,1946375,다사53ab46ab,544.1,이촌1동,용산구,24989.0
다사53254650,953375,1946625,다사53ab46ba,544.1,이촌1동,용산구,24989.0
다사53254475,953375,1944875,다사53ab44bb,638.2,사당2동,동작구,28195.0
다사53254500,953375,1945125,다사53ab45aa,707.5,사당2동,동작구,28195.0
다사53254525,953375,1945375,다사53ab45ab,951.8,흑석동,동작구,30000.0
다사53254550,953375,1945625,다사53ab45ba,667.0,이촌1동,용산구,24989.0
다사53254775,953375,1947875,다사53ab47bb,460.4,한강로동,용산구,21126.0
다사53254800,953375,1948125,다사53ab48aa,460.4,한강로동,용산구,21126.0
다사53254825,953375,1948375,다사53ab48ab,460.4,한강로동,용산구,21126.0
다사53254850,953375,1948625,다사53ab48ba,460.4,한강로동,용산구,21126.0
다사53254675,953375,1946875,다사53ab46bb,544.1,이촌1동,용산구,24989.0
다사53254700,953375,1947125,다사53ab47aa,509.7,이촌1동,용산구,24989.0
다사53254725,953375,1947375,다사53ab47ab,460.4,한강로동,용산구,21126.0
다사53254750,953375,1947625,다사53ab47ba,460.4,한강로동,용산구,21126.0
다사53254175,953375,1941875,다사53ab41bb,500.1,남현동,관악구,17772.0
다사53254200,953375,1942125,다사53ab42aa,2194.4,사당1동,동작구,22524.0
다사53254225,953375,1942375,다사53ab42ab,2040.1,사당4동,동작구,13855.0
다사53254250,953375,1942625,다사53ab42ba,1986.9,사당4동,동작구,13855.0
다사53254075,953375,1940875,다사53ab40bb,1101.3,인헌동,관악구,25564.0
다사53254100,953375,1941125,다사53ab41aa,507.4,남현동,관악구,17772.0
다사53254125,953375,1941375,다사53ab41ab,349.2,남현동,관악구,17772.0
다사53254150,953375,1941625,다사53ab41ba,354.1,남현동,관악구,17772.0
다사53254375,953375,1943875,다사53ab43bb,864.9,사당2동,동작구,28195.0
다사53254400,953375,1944125,다사53ab44aa,638.2,사당2동,동작구,28195.0
다사53254425,953375,1944375,다사53ab44ab,638.2,사당2동,동작구,28195.0
다사53254450,953375,1944625,다사53ab44ba,638.2,사당2동,동작구,28195.0
다사53254275,953375,1942875,다사53ab42bb,1816.7,사당4동,동작구,13855.0
다사53254300,953375,1943125,다사53ab43aa,1634.9,사당3동,동작구,23726.0
다사53254325,953375,1943375,다사53ab43ab,1634.9,사당3동,동작구,23726.0
다사53254350,953375,1943625,다사53ab43ba,1416.0,사당3동,동작구,23726.0
다사71755025,971875,1950375,다사71bb50ab,454.3,상일2동,강동구,11736.0
다사71755050,971875,1950625,다사71bb50ba,302.5,상일2동,강동구,11736.0
다사71755075,971875,1950875,다사71bb50bb,344.3,상일2동,강동구,11736.0
다사71755100,971875,1951125,다사71bb51aa,509.4,강일동,강동구,32605.0
다사71505250,971625,1952625,다사71ba52ba,77.0,강일동,강동구,32605.0
다사71754950,971875,1949625,다사71bb49ba,124.6,상일2동,강동구,11736.0
다사71754975,971875,1949875,다사71bb49bb,600.3,상일2동,강동구,11736.0
다사71755000,971875,1950125,다사71bb50aa,642.2,상일2동,강동구,11736.0
다사72005000,972125,1950125,다사72aa50aa,5.4,상일2동,강동구,11736.0
다사72005025,972125,1950375,다사72aa50ab,1.5,상일2동,강동구,11736.0
다사71755125,971875,1951375,다사71bb51ab,531.0,강일동,강동구,32605.0
다사71755150,971875,1951625,다사71bb51ba,221.9,강일동,강동구,32605.0
다사72004950,972125,1949625,다사72aa49ba,43.4,상일2동,강동구,11736.0
다사72004975,972125,1949875,다사72aa49bb,0.3,상일2동,강동구,11736.0
다사71004975,971125,1949875,다사71aa49bb,1082.7,상일1동,강동구,39317.0
다사71005000,971125,1950125,다사71aa50aa,972.3,상일2동,강동구,11736.0
다사71005025,971125,1950375,다사71aa50ab,857.7,상일2동,강동구,11736.0
다사71005050,971125,1950625,다사71aa50ba,722.4,상일2동,강동구,11736.0
다사70755275,970875,1952875,다사70bb52bb,897.6,강일동,강동구,32605.0
다사70755300,970875,1953125,다사70bb53aa,897.6,강일동,강동구,32605.0
다사70755325,970875,1953375,다사70bb53ab,353.5,강일동,강동구,32605.0
다사71004950,971125,1949625,다사71aa49ba,582.9,상일1동,강동구,39317.0
다사71005175,971125,1951875,다사71aa51bb,888.5,강일동,강동구,32605.0
다사71005200,971125,1952125,다사71aa52aa,897.6,강일동,강동구,32605.0
다사71005225,971125,1952375,다사71aa52ab,897.6,강일동,강동구,32605.0
다사71005250,971125,1952625,다사71aa52ba,897.6,강일동,강동구,32605.0
다사71005075,971125,1950875,다사71aa50bb,747.0,상일2동,강동구,11736.0
다사71005100,971125,1951125,다사71aa51aa,897.6,강일동,강동구,32605.0
다사71005125,971125,1951375,다사71aa51ab,897.6,강일동,강동구,32605.0
다사71005150,971125,1951625,다사71aa51ba,825.3,강일동,강동구,32605.0
다사70754975,970875,1949875,다사70bb49bb,1363.2,상일1동,강동구,39317.0
다사70755000,970875,1950125,다사70bb50aa,1363.2,상일1동,강동구,39317.0
다사70755025,970875,1950375,다사70bb50ab,1363.2,상일1동,강동구,39317.0
다사70755050,970875,1950625,다사70bb50ba,1361.4,상일1동,강동구,39317.0
다사70505275,970625,1952875,다사70ba52bb,897.6,강일동,강동구,32605.0
다사70505300,970625,1953125,다사70ba53aa,897.6,강일동,강동구,32605.0
다사70505325,970625,1953375,다사70ba53ab,299.9,강일동,강동구,32605.0
다사70754950,970875,1949625,다사70bb49ba,972.8,상일1동,강동구,39317.0
다사70755175,970875,1951875,다사70bb51bb,628.9,고덕2동,강동구,22801.0
다사70755200,970875,1952125,다사70bb52aa,833.5,강일동,강동구,32605.0
다사70755225,970875,1952375,다사70bb52ab,897.6,강일동,강동구,32605.0
다사70755250,970875,1952625,다사70bb52ba,897.6,강일동,강동구,32605.0
다사70755075,970875,1950875,다사70bb50bb,1068.6,상일1동,강동구,39317.0
다사70755100,970875,1951125,다사70bb51aa,637.0,고덕2동,강동구,22801.0
다사70755125,970875,1951375,다사70bb51ab,694.4,고덕2동,강동구,22801.0
다사70755150,970875,1951625,다사70bb51ba,584.7,고덕2동,강동구,22801.0
다사71504950,971625,1949625,다사71ba49ba,80.9,상일2동,강동구,11736.0
다사71504975,971625,1949875,다사71ba49bb,657.5,상일2동,강동구,11736.0
다사71505000,971625,1950125,다사71ba50aa,657.5,상일2동,강동구,11736.0
다사71505025,971625,1950375,다사71ba50ab,657.5,상일2동,강동구,11736.0
다사71255275,971375,1952875,다사71ab52bb,477.0,강일동,강동구,32605.0
다사71255300,971375,1953125,다사71ab53aa,340.3,강일동,강동구,32605.0
다사71255325,971375,1953375,다사71ab53ab,677.5,강일동,강동구,32605.0
다사71255350,971375,1953625,다사71ab53ba,103.3,강일동,강동구,32605.0
다사71505150,971625,1951625,다사71ba51ba,897.6,강일동,강동구,32605.0
다사71505175,971625,1951875,다사71ba51bb,736.0,강일동,강동구,32605.0
다사71505200,971625,1952125,다사71ba52aa,656.2,강일동,강동구,32605.0
다사71505225,971625,1952375,다사71ba52ab,375.8,강일동,강동구,32605.0
다사71505050,971625,1950625,다사71ba50ba,657.5,상일2동,강동구,11736.0
다사71505075,971625,1950875,다사71ba50bb,661.5,상일2동,강동구,11736.0
다사71505100,971625,1951125,다사71ba51aa,883.6,강일동,강동구,32605.0
다사71505125,971625,1951375,다사71ba51ab,897.6,강일동,강동구,32605.0
다사71254975,971375,1949875,다사71ab49bb,657.5,상일2동,강동구,11736.0
다사71255000,971375,1950125,다사71ab50aa,657.5,상일2동,강동구,11736.0
다사71255025,971375,1950375,다사71ab50ab,657.5,상일2동,강동구,11736.0
다사71255050,971375,1950625,다사71ab50ba,657.5,상일2동,강동구,11736.0
다사71005275,971125,1952875,다사71aa52bb,897.6,강일동,강동구,32605.0
다사71005300,971125,1953125,다사71aa53aa,897.6,강일동,강동구,32605.0
다사71005325,971125,1953375,다사71aa53ab,571.2,강일동,강동구,32605.0
다사71254950,971375,1949625,다사71ab49ba,344.3,상일2동,강동구,11736.0
다사71255175,971375,1951875,다사71ab51bb,897.6,강일동,강동구,32605.0
다사71255200,971375,1952125,다사71ab52aa,897.6,강일동,강동구,32605.0
다사71255225,971375,1952375,다사71ab52ab,897.6,강일동,강동구,32605.0
다사71255250,971375,1952625,다사71ab52ba,857.5,강일동,강동구,32605.0
다사71255075,971375,1950875,다사71ab50bb,709.4,상일2동,강동구,11736.0
다사71255100,971375,1951125,다사71ab51aa,897.6,강일동,강동구,32605.0
다사71255125,971375,1951375,다사71ab51ab,897.6,강일동,강동구,32605.0
다사71255150,971375,1951625,다사71ab51ba,897.6,강일동,강동구,32605.0
다사70005000,970125,1950125,다사70aa50aa,1363.2,상일1동,강동구,39317.0
다사70005025,970125,1950375,다사70aa50ab,1363.2,상일1동,강동구,39317.0
다사70005050,970125,1950625,다사70aa50ba,1363.2,상일1동,강동구,39317.0
다사70005075,970125,1950875,다사70aa50bb,749.1,고덕2동,강동구,22801.0
다사70004900,970125,1949125,다사70aa49aa,8.0,명일2동,강동구,17184.0
다사70004925,970125,1949375,다사70aa49ab,486.0,명일2동,강동구,17184.0
다사70004950,970125,1949625,다사70aa49ba,1222.5,명일2동,강동구,17184.0
다사70004975,970125,1949875,다사70aa49bb,1363.2,상일1동,강동구,39317.0
다사70005200,970125,1952125,다사70aa52aa,575.8,고덕2동,강동구,22801.0
다사70005225,970125,1952375,다사70aa52ab,575.8,고덕2동,강동구,22801.0
다사70005250,970125,1952625,다사70aa52ba,575.8,고덕2동,강동구,22801.0
다사70005275,970125,1952875,다사70aa52bb,565.2,고덕2동,강동구,22801.0
다사70005100,970125,1951125,다사70aa51aa,575.8,고덕2동,강동구,22801.0
다사70005125,970125,1951375,다사70aa51ab,575.8,고덕2동,강동구,22801.0
다사70005150,970125,1951625,다사70aa51ba,575.8,고덕2동,강동구,22801.0
다사70005175,970125,1951875,다사70aa51bb,575.8,고덕2동,강동구,22801.0
다사69755050,969875,1950625,다사69bb50ba,1359.8,상일1동,강동구,39317.0
다사69755075,969875,1950875,다사69bb50bb,616.7,고덕2동,강동구,22801.0
다사69755100,969875,1951125,다사69bb51aa,575.8,고덕2동,강동구,22801.0
다사69755125,969875,1951375,다사69bb51ab,575.8,고덕2동,강동구,22801.0
다사69754950,969875,1949625,다사69bb49ba,1268.0,상일1동,강동구,39317.0
다사69754975,969875,1949875,다사69bb49bb,1363.2,상일1동,강동구,39317.0
다사69755000,969875,1950125,다사69bb50aa,1363.2,상일1동,강동구,39317.0
다사69755025,969875,1950375,다사69bb50ab,1363.2,상일1동,강동구,39317.0
다사69755250,969875,1952625,다사69bb52ba,569.5,고덕2동,강동구,22801.0
다사69755275,969875,1952875,다사69bb52bb,172.9,고덕2동,강동구,22801.0
다사70004425,970125,1944375,다사70aa44ab,61.1,마천1동,송파구,18130.0
다사70004450,970125,1944625,다사70aa44ba,201.8,마천2동,송파구,17682.0
다사69755150,969875,1951625,다사69bb51ba,575.8,고덕2동,강동구,22801.0
다사69755175,969875,1951875,다사69bb51bb,575.8,고덕2동,강동구,22801.0
다사69755200,969875,1952125,다사69bb52aa,575.8,고덕2동,강동구,22801.0
다사69755225,969875,1952375,다사69bb52ab,575.8,고덕2동,강동구,22801.0
다사70504975,970625,1949875,다사70ba49bb,1363.2,상일1동,강동구,39317.0
다사70505000,970625,1950125,다사70ba50aa,1363.2,상일1동,강동구,39317.0
다사70505025,970625,1950375,다사70ba50ab,1363.2,상일1동,강동구,39317.0
다사70505050,970625,1950625,다사70ba50ba,1363.2,상일1동,강동구,39317.0
다사70255300,970375,1953125,다사70ab53aa,725.3,강일동,강동구,32605.0
다사70255325,970375,1953375,다사70ab53ab,17.5,강일동,강동구,32605.0
다사70504925,970625,1949375,다사70ba49ab,14.0,상일1동,강동구,39317.0
다사70504950,970625,1949625,다사70ba49ba,1030.0,상일1동,강동구,39317.0
다사70505175,970625,1951875,다사70ba51bb,575.8,고덕2동,강동구,22801.0
다사70505200,970625,1952125,다사70ba52aa,582.6,고덕2동,강동구,22801.0
다사70505225,970625,1952375,다사70ba52ab,709.5,강일동,강동구,32605.0
다사70505250,970625,1952625,다사70ba52ba,846.5,강일동,강동구,32605.0
다사70505075,970625,1950875,다사70ba50bb,1005.0,상일1동,강동구,39317.0
다사70505100,970625,1951125,다사70ba51aa,575.8,고덕2동,강동구,22801.0
다사70505125,970625,1951375,다사70ba51ab,575.8,고덕2동,강동구,22801.0
다사70505150,970625,1951625,다사70ba51ba,575.8,고덕2동,강동구,22801.0
다사70255000,970375,1950125,다사70ab50aa,1363.2,상일1동,강동구,39317.0
다사70255025,970375,1950375,다사70ab50ab,1363.2,상일1동,강동구,39317.0
다사70255050,970375,1950625,다사70ab50ba,1363.2,상일1동,강동구,39317.0
다사70255075,970375,1950875,다사70ab50bb,884.1,고덕2동,강동구,22801.0
다사70005300,970125,1953125,다사70aa53aa,147.9,강일동,강동구,32605.0
다사70254925,970375,1949375,다사70ab49ab,2.7,상일1동,강동구,39317.0
다사70254950,970375,1949625,다사70ab49ba,1155.7,상일1동,강동구,39317.0
다사70254975,970375,1949875,다사70ab49bb,1363.2,상일1동,강동구,39317.0
다사70255200,970375,1952125,다사70ab52aa,575.8,고덕2동,강동구,22801.0
다사70255225,970375,1952375,다사70ab52ab,575.8,고덕2동,강동구,22801.0
다사70255250,970375,1952625,다사70ab52ba,579.6,고덕2동,강동구,22801.0
다사70255275,970375,1952875,다사70ab52bb,786.8,강일동,강동구,32605.0
다사70255100,970375,1951125,다사70ab51aa,575.8,고덕2동,강동구,22801.0
다사70255125,970375,1951375,다사70ab51ab,575.8,고덕2동,강동구,22801.0
다사70255150,970375,1951625,다사70ab51ba,575.8,고덕2동,강동구,22801.0
다사70255175,970375,1951875,다사70ab51bb,575.8,고덕2동,강동구,22801.0
다사69255075,969375,1950875,다사69ab50bb,988.7,고덕1동,강동구,23979.0
다사69255100,969375,1951125,다사69ab51aa,988.7,고덕1동,강동구,23979.0
다사69255125,969375,1951375,다사69ab51ab,988.7,고덕1동,강동구,23979.0
다사69255150,969375,1951625,다사69ab51ba,988.7,고덕1동,강동구,23979.0
다사69254975,969375,1949875,다사69ab49bb,1175.6,명일2동,강동구,17184.0
다사69255000,969375,1950125,다사69ab50aa,1175.6,명일2동,강동구,17184.0
다사69255025,969375,1950375,다사69ab50ab,1175.6,명일2동,강동구,17184.0
다사69255050,969375,1950625,다사69ab50ba,1120.6,명일2동,강동구,17184.0
다사69504300,969625,1943125,다사69ba43aa,9.6,위례동,송파구,44841.0
다사69504325,969625,1943375,다사69ba43ab,779.3,위례동,송파구,44841.0
다사69504350,969625,1943625,다사69ba43ba,1680.6,마천1동,송파구,18130.0
다사69504375,969625,1943875,다사69ba43bb,1971.3,마천1동,송파구,18130.0
다사69255175,969375,1951875,다사69ab51bb,988.7,고덕1동,강동구,23979.0
다사69255200,969375,1952125,다사69ab52aa,869.6,고덕1동,강동구,23979.0
다사69255225,969375,1952375,다사69ab52ab,599.6,고덕1동,강동구,23979.0
다사69255250,969375,1952625,다사69ab52ba,15.5,고덕2동,강동구,22801.0
다사69254425,969375,1944375,다사69ab44ab,1340.6,마천2동,송파구,17682.0
다사69254450,969375,1944625,다사69ab44ba,1241.7,마천2동,송파구,17682.0
다사69254475,969375,1944875,다사69ab44bb,680.1,마천2동,송파구,17682.0
다사69254750,969375,1947625,다사69ab47ba,31.0,둔촌2동,강동구,24264.0
다사69254325,969375,1943375,다사69ab43ab,1062.1,위례동,송파구,44841.0
