segment_id,출처,이름_도경,이름_동관,이름_진숙,이름_수진,이용자수_도경,누적기록_도경,거리km_도경,경사_도경,도시_도경,이용자수_동관,누적기록_동관,거리km_동관,경사_동관,이용자수_진숙,누적기록_진숙,경사_진숙,거리km_진숙,이용자수_수진,누적기록_수진,거리km_수진,경사_수진,시작_위도,시작_경도,끝_위도,끝_경도
15225787,네 파일 모두 존재,잠실TR 10KM,잠실TR 10KM,잠실TR 10KM,잠실TR 10KM,254.0,867.0,10.02,-0.0,Seoul,254.0,867.0,10.02,-0.0,,,-0.0,10.018,253.0,866.0,10.02,-0.0,37.518287,127.081544,37.518081,127.081515
15225794,도경+동관+수진 파일에 존재,마포TR 6KM,마포TR 6KM,,마포TR 6KM,706.0,1411.0,5.93,-0.0,Seoul,706.0,1410.0,5.93,-0.0,,,,,706.0,1411.0,5.93,-0.0,37.538001,126.941005,37.538549,126.940695
15230808,동관 파일에만 존재,,segment,,,,,,,,2077.0,4228.0,0.72,9.2,,,,,,,,,37.486723,127.102242,37.482295,127.098291
15266531,네 파일 모두 존재,Cheonggae Plaza to Cheonggae 3-ga,Cheonggae Plaza to Cheonggae 3-ga,Cheonggae Plaza to Cheonggae 3-ga,Cheonggae Plaza to Cheonggae 3-ga,27465.0,54442.0,1.23,-3.8,Seoul,27459.0,54425.0,1.23,-3.8,27451.0,54410.0,-3.8,1.226,27468.0,54453.0,1.23,-3.8,37.569107,126.979088,37.568439,126.992393
15362922,도경+수진 파일에 존재,Climb,,,Climb,239.0,633.0,0.53,3.4,Seoul,,,,,,,,,239.0,633.0,0.53,3.4,37.519762,127.056959,37.516232,127.053953
15762367,도경+수진 파일에 존재,도봉 중랑천#1,,,도봉 중랑천#1,53.0,146.0,4.02,0.1,Seoul,,,,,,,,,53.0,146.0,4.0206,0.1,37.652747,127.053648,37.671192,127.049319
15767911,네 파일 모두 존재,여마클 10km,여마클 10km,여마클 10km,여마클 10km,54.0,184.0,10.01,-0.0,Seoul,54.0,184.0,10.01,-0.0,,,-0.0,10.007,54.0,184.0,10.01,-0.0,37.524762,126.936428,37.524552,126.93668
15767923,도경+동관+수진 파일에 존재,당산철교 10km,당산철교 10km,,당산철교 10km,103.0,154.0,10.01,-0.1,Seoul,103.0,154.0,10.01,-0.1,,,,,103.0,154.0,10.01,-0.1,37.536628,126.90535,37.536784,126.905151
15776404,네 파일 모두 존재,여의도 8.2km,여의도 8.2km,여의도 8.2km,여의도 8.2km,883.0,2104.0,8.15,0.0,Seoul,888.0,2103.0,8.15,0.0,,,0.0,8.151,883.0,2104.0,8.15,0.0,37.529377,126.91072,37.529348,126.910656
15847462,네 파일 모두 존재,Magok Naru Park(M Valley 6&7 Apt.) 1km,Magok Naru Park(M Valley 6&7 Apt.) 1km,Magok Naru Park(M Valley 6&7 Apt.) 1km,Magok Naru Park(M Valley 6&7 Apt.) 1km,106.0,16388.0,1.02,0.1,Seoul,106.0,16380.0,1.02,0.1,106.0,16378.0,0.1,1.018,106.0,16398.0,1.02,0.1,37.56589,126.821583,37.565203,126.821889
15923375,네 파일 모두 존재,Bugaksan-ro climb,Bugaksan-ro climb,Bugaksan-ro climb,Bugaksan-ro climb,117.0,683.0,1.22,6.2,Seoul,117.0,683.0,1.22,6.2,117.0,683.0,6.2,1.218,117.0,683.0,1.2179,6.2,37.592481,127.036181,37.594682,127.026251
16054642,동관 파일에만 존재,,탄천~CU 5km,,,,,,,,288.0,1615.0,4.8,0.0,,,,,,,,,37.500583,127.078175,37.518806,127.088293
16081901,도경+진숙+수진 파일에 존재,to the false peak,,to the false peak,to the false peak,1394.0,2160.0,2.04,21.5,Seoul,,,,,1394.0,2161.0,21.5,2.044,1394.0,2160.0,2.04,21.5,37.442637,127.053345,37.429023,127.044943
16086545,도경+진숙+수진 파일에 존재,서달산자락산책길#1,,서달산자락산책길#1,서달산자락산책길#1,258.0,753.0,0.43,1.4,,,,,,,,1.4,0.432,258.0,753.0,0.43,1.4,37.494868,126.961983,37.498023,126.960285
16086791,도경+동관+수진 파일에 존재,탄합~CU스프린트,탄합~CU스프린트,,탄합~CU스프린트,11143.0,55402.0,1.9,0.2,Seoul,11141.0,55387.0,1.9,0.2,,,,,11145.0,55414.0,1.9,0.2,37.519188,127.06791,37.518749,127.087809
16130309,네 파일 모두 존재,[hirun]월곡인조잔디축구장,[hirun]월곡인조잔디축구장,[hirun]월곡인조잔디축구장,[hirun]월곡인조잔디축구장,176.0,16770.0,0.43,-0.1,Seoul,176.0,16747.0,0.43,-0.1,,,-0.1,0.43,176.0,16770.0,0.4296999999999999,-0.1,37.608256,127.039812,37.608172,127.039869
16194161,네 파일 모두 존재,북악팔각정 - 정상,북악팔각정 - 정상,북악팔각정 - 정상,북악팔각정 - 정상,1426.0,3556.0,1.14,-1.2,Seoul,1426.0,3555.0,1.14,-1.2,,,-1.2,1.139,1426.0,3556.0,1.1392,-1.2,37.601447,126.980943,37.60774,126.986435
16233280,동관 파일에만 존재,,[hirun]우장산 축구장트랙,,,,,,,,1132.0,164892.0,0.36,0.0,,,,,,,,,37.550584,126.845556,37.550612,126.845549
16278857,도경+수진 파일에 존재,은총이철인대회-Run,,,은총이철인대회-Run,161.0,173.0,9.99,0.0,Seoul,,,,,,,,,161.0,173.0,9.99,0.0,37.563261,126.882803,37.563429,126.882799
16288754,네 파일 모두 존재,동네한바퀴,동네한바퀴,동네한바퀴,동네한바퀴,774.0,3924.0,2.02,-0.1,Seoul,774.0,3922.0,2.02,-0.1,,,-0.1,2.019,774.0,3927.0,2.02,-0.1,37.478672,127.042853,37.478772,127.042893
16296106,도경+동관+수진 파일에 존재,[hirun]월곡운동장,[hirun]월곡운동장,,[hirun]월곡운동장,45.0,4034.0,0.26,0.2,Seoul,45.0,4034.0,0.26,0.2,,,,,45.0,4034.0,0.2633,0.2,37.608875,127.043485,37.608842,127.043516
16326328,도경+동관+수진 파일에 존재,동대문마라톤10K코스,동대문마라톤10K코스,,동대문마라톤10K코스,308.0,383.0,9.87,-0.0,Seoul,308.0,383.0,9.87,-0.0,,,,,308.0,383.0,9.87,-0.0,37.566327,127.0753,37.566312,127.075301
16333085,도경+수진 파일에 존재,[hirun]월곡초등학교 운동장,,,[hirun]월곡초등학교 운동장,13.0,337.0,0.29,0.0,,,,,,,,,,13.0,337.0,0.2867,0.0,37.609489,127.04585,37.609455,127.045901
16342561,도경+동관+수진 파일에 존재,천공한바퀴,천공한바퀴,,천공한바퀴,403.0,41556.0,0.48,-0.0,Seoul,403.0,41511.0,0.48,-0.0,,,,,404.0,41580.0,0.48,-0.0,37.544986,127.126121,37.544902,127.12622
16348312,동관 파일에만 존재,,천공10,,,,,,,,164.0,2511.0,5.37,-0.0,,,,,,,,,37.545094,127.12623,37.545149,127.126335
16355190,도경+동관+수진 파일에 존재,뚝섬대회10K,뚝섬대회10K,,뚝섬대회10K,4132.0,5308.0,10.01,-0.0,Seoul,4132.0,5309.0,10.01,-0.0,,,,,4132.0,5308.0,10.01,-0.0,37.52815,127.070694,37.528165,127.070631
16356899,네 파일 모두 존재,광장동 구리 왕복 10Km,광장동 구리 왕복 10Km,광장동 구리 왕복 10Km,광장동 구리 왕복 10Km,189.0,911.0,9.63,0.0,Seoul,189.0,911.0,9.63,0.0,,,0.0,9.635,189.0,912.0,9.63,0.0,37.540876,127.104415,37.540886,127.104422
16368802,동관+수진 파일에 존재,,Clockwise Loop,,Clockwise Loop,,,,,,54.0,152.0,5.63,-0.0,,,,,55.0,153.0,5.63,-0.0,37.52023,126.881296,37.520614,126.881269
16368813,도경+수진 파일에 존재,Start of 2nd FB to WF,,,Start of 2nd FB to WF,1117.0,3396.0,2.62,-0.3,Seoul,,,,,,,,,1117.0,3396.0,2.62,-0.3,37.537261,126.887868,37.520977,126.881204
16391214,진숙 파일에만 존재,,,B2B,,,,,,,,,,,,,-0.0,2.191,,,,,37.539947,127.035746,37.532757,127.058703
16391228,네 파일 모두 존재,Forest to Seongsu,Forest to Seongsu,Forest to Seongsu,Forest to Seongsu,20083.0,120389.0,0.51,0.4,Seoul,20075.0,120340.0,0.51,0.4,,,0.4,0.514,20086.0,120425.0,0.51,0.4,37.537899,127.041367,37.539824,127.035995
16434090,도경+동관+수진 파일에 존재,2017중마,2017중마,,2017중마,2221.0,2689.0,42.3,0.1,,2221.0,2689.0,42.3,0.1,,,,,2221.0,2689.0,42.3,0.1,37.511637,127.076172,37.515679,127.072291
16580543,도경+동관+수진 파일에 존재,Cheongnim Harmony Path,Cheongnim Harmony Path,,Cheongnim Harmony Path,564.0,47128.0,0.51,-2.6,Seoul,564.0,47117.0,0.51,-2.6,,,,,564.0,47163.0,0.51,-2.6,37.486153,126.962067,37.490246,126.960464
16611519,진숙 파일에만 존재,,,수서역-대모산 정상,,,,,,,,,,,,,7.4,3.07,,,,,37.486527,127.102331,37.47487,127.078947
16697641,네 파일 모두 존재,Chilly Hamnida,Chilly Hamnida,Chilly Hamnida,Chilly Hamnida,39133.0,91392.0,1.06,0.3,Seoul,39126.0,91369.0,1.06,0.3,39114.0,91345.0,0.3,1.059,39144.0,91422.0,1.06,0.3,37.569475,127.00456,37.56822,126.992816
16715116,네 파일 모두 존재,한강철교 → 한강대교,한강철교 → 한강대교,한강철교 → 한강대교,한강철교 → 한강대교,11464.0,54546.0,0.52,-1.9,,11457.0,54520.0,0.52,-1.9,,,-1.9,0.524,11465.0,54566.0,0.52,-1.9,37.523248,126.955949,37.52068,126.960827
16852736,진숙 파일에만 존재,,,올팍 SN,,,,,,,,,,,,,-0.2,0.884,,,,,37.512866,127.128442,37.520038,127.133245
16918444,네 파일 모두 존재,[hirun]망원유수지 트랙,[hirun]망원유수지 트랙,[hirun]망원유수지 트랙,[hirun]망원유수지 트랙,2191.0,142365.0,0.46,0.1,Seoul,2191.0,142296.0,0.46,0.1,,,0.1,0.46,2191.0,142420.0,0.46,0.1,37.55758,126.8979,37.557602,126.897931
16942734,네 파일 모두 존재,황소와악돌이10K,황소와악돌이10K,황소와악돌이10K,황소와악돌이10K,26.0,127.0,10.08,0.1,Bucheon,26.0,127.0,10.08,0.1,,,0.1,10.085,26.0,127.0,10.08,0.1,37.540073,126.820161,37.540765,126.82021
16942777,네 파일 모두 존재,NBR277 5K,NBR277 5K,NBR277 5K,NBR277 5K,214.0,7395.0,5.01,-0.3,Bucheon,214.0,7395.0,5.01,-0.3,,,-0.3,5.012,214.0,7400.0,5.01,-0.3,37.541272,126.825287,37.543726,126.819057
17049177,도경+진숙+수진 파일에 존재,Hapjeong to Seongsan Bridge ,,Hapjeong to Seongsan Bridge ,Hapjeong to Seongsan Bridge ,9324.0,37132.0,1.57,-0.1,Seoul,,,,,,,-0.1,1.57,9328.0,37147.0,1.57,-0.1,37.546505,126.906936,37.555672,126.893805
17138730,네 파일 모두 존재,삼성산 시민 휴식 공원 #1,삼성산 시민 휴식 공원 #1,삼성산 시민 휴식 공원 #1,삼성산 시민 휴식 공원 #1,14.0,202.0,0.28,-1.2,Seoul,14.0,202.0,0.28,-1.2,14.0,202.0,-1.2,0.282,14.0,202.0,0.28,-1.2,37.454817,126.910413,37.45478,126.910404
17170798,도경+동관+수진 파일에 존재,WC footpath descent,WC footpath descent,,WC footpath descent,123.0,344.0,0.72,-9.2,Seoul,123.0,344.0,0.72,-9.2,,,,,123.0,344.0,0.72,-9.2,37.573111,126.893604,37.568561,126.893073
17194605,네 파일 모두 존재,Wonhyo2Mapo,Wonhyo2Mapo,Wonhyo2Mapo,Wonhyo2Mapo,13199.0,59356.0,1.19,-0.2,Seoul,13195.0,59337.0,1.19,-0.2,,,-0.2,1.187,13202.0,59371.0,1.19,-0.2,37.530354,126.951454,37.53672,126.942009
17220825,네 파일 모두 존재,NBR277 C코스,NBR277 C코스,NBR277 C코스,NBR277 C코스,259.0,22886.0,1.97,0.0,Bucheon,259.0,22886.0,1.97,0.0,,,0.0,1.968,259.0,22900.0,1.97,0.0,37.540769,126.820111,37.540791,126.820151
17265684,네 파일 모두 존재,홈플신내오르막270m,홈플신내오르막270m,홈플신내오르막270m,홈플신내오르막270m,135.0,1494.0,0.28,2.5,Seoul,135.0,1494.0,0.28,2.5,135.0,1494.0,2.5,0.279,135.0,1494.0,0.2789,2.5,37.615715,127.092841,37.613456,127.091501
17319000,도경+동관+수진 파일에 존재,육모정고개-영봉,육모정고개-영봉,,육모정고개-영봉,767.0,1484.0,1.32,11.0,Seoul,767.0,1484.0,1.32,11.0,,,,,767.0,1484.0,1.317,11.0,37.67093,126.993994,37.66354,126.988439
17335762,네 파일 모두 존재,The way up,The way up,The way up,The way up,64.0,205.0,0.92,3.8,Seoul,64.0,205.0,0.92,3.8,64.0,205.0,3.8,0.92,64.0,205.0,0.92,3.8,37.586618,127.02759,37.592222,127.026506
17338531,도경+수진 파일에 존재,Seorae Island,,,Seorae Island,3767.0,9963.0,0.7,-0.4,Seoul,,,,,,,,,3768.0,9967.0,0.7,-0.4,37.506929,126.986981,37.508716,126.992201
17347817,도경+진숙+수진 파일에 존재,목감천10k run,,목감천10k run,목감천10k run,52.0,332.0,10.01,-0.0,Gwangmyeong-si,,,,,52.0,332.0,-0.0,10.009,52.0,332.0,10.01,-0.0,37.476521,126.845875,37.469155,126.844188
17347823,동관 파일에만 존재,,목감천 5km run,,,,,,,,295.0,1657.0,5.0,0.0,,,,,,,,,37.476521,126.845875,37.490445,126.862153
17364425,도경+수진 파일에 존재,Seodalsan: The Climb and the Fall,,,Seodalsan: The Climb and the Fall,15.0,26.0,2.66,0.8,Seoul,,,,,,,,,15.0,26.0,2.66,0.8,37.50682,126.966843,37.489331,126.96575
17428885,동관+진숙 파일에 존재,,마포대교to서강대교,마포대교to서강대교,,,,,,,12213.0,49875.0,1.35,0.4,,,0.4,1.35,,,,,37.537285,126.941574,37.543169,126.929527
17544814,도경+수진 파일에 존재,청수동암문-비봉,,,청수동암문-비봉,1488.0,3042.0,1.73,-8.1,Seoul,,,,,,,,,1488.0,3042.0,1.7347,-8.1,37.633128,126.971521,37.626097,126.957146
17567260,도경+동관+수진 파일에 존재,lululemon - Han River,lululemon - Han River,,lululemon - Han River,14818.0,68641.0,2.0,-0.3,Seoul,14823.0,68623.0,2.0,-0.3,,,,,14817.0,68649.0,2.0,-0.3,37.520116,127.093886,37.519635,127.071912
18014925,도경+수진 파일에 존재,개운산입구교차로-개운산운동장,,,개운산입구교차로-개운산운동장,45.0,167.0,1.39,6.4,Seoul,,,,,,,,,45.0,167.0,1.3915,6.4,37.592572,127.036227,37.596149,127.02622
18038011,네 파일 모두 존재,Following the wall,Following the wall,Following the wall,Following the wall,3350.0,4982.0,0.9,7.9,Seoul,3347.0,4976.0,0.9,7.9,3346.0,4975.0,7.9,0.902,3350.0,4981.0,0.9,7.9,37.572636,127.008633,37.580394,127.008491
18165731,네 파일 모두 존재,숭실대뺑뺑이,숭실대뺑뺑이,숭실대뺑뺑이,숭실대뺑뺑이,340.0,24531.0,0.36,-0.1,Seoul,340.0,24531.0,0.36,-0.1,,,-0.1,0.364,340.0,24531.0,0.36,-0.1,37.497572,126.955426,37.497566,126.955399
18168336,네 파일 모두 존재,방화근린공원0.76km,방화근린공원0.76km,방화근린공원0.76km,방화근린공원0.76km,217.0,6806.0,0.77,0.0,Seoul,216.0,6804.0,0.77,0.0,216.0,6793.0,0.0,0.768,217.0,6810.0,0.77,0.0,37.581074,126.814099,37.581077,126.814085
18252005,동관 파일에만 존재,,홓제천 > DMC,,,,,,,,2442.0,18244.0,1.49,-0.5,,,,,,,,,37.562845,126.899776,37.575229,126.901306
18355419,네 파일 모두 존재,창골축구장 트랙,창골축구장 트랙,창골축구장 트랙,창골축구장 트랙,508.0,64283.0,0.38,-0.0,Seoul,508.0,64220.0,0.38,-0.0,508.0,64153.0,-0.0,0.377,509.0,64313.0,0.3773999999999999,-0.0,37.648723,127.041394,37.648691,127.041438
18377077,도경+동관+수진 파일에 존재,광진교(남->북),광진교(남->북),,광진교(남->북),2773.0,10665.0,0.89,0.2,Seoul,2774.0,10662.0,0.89,0.2,,,,,2775.0,10675.0,0.89,0.2,37.542961,127.118819,37.545842,127.109495
18377335,네 파일 모두 존재,건설환경종합연구소-연주암,건설환경종합연구소-연주암,건설환경종합연구소-연주암,건설환경종합연구소-연주암,635.0,1007.0,1.61,23.1,Seoul,635.0,1007.0,1.61,23.1,635.0,1007.0,23.1,1.606,635.0,1007.0,1.61,23.1,37.447224,126.949625,37.442077,126.964391
18443666,네 파일 모두 존재,시민의숲 to 대치중,시민의숲 to 대치중,시민의숲 to 대치중,시민의숲 to 대치중,7729.0,40149.0,1.23,-1.2,Seoul,7728.0,40140.0,1.23,-1.2,,,-1.2,1.233,7729.0,40164.0,1.23,-1.2,37.47419,127.039063,37.482419,127.048126
18568695,도경+수진 파일에 존재,안양천_5K,,,안양천_5K,46.0,120.0,5.45,0.0,Seoul,,,,,,,,,46.0,120.0,5.45,0.0,37.535385,126.891027,37.53535,126.891013
18606119,네 파일 모두 존재,고려대 녹지 운동장 1LAP,고려대 녹지 운동장 1LAP,고려대 녹지 운동장 1LAP,고려대 녹지 운동장 1LAP,280.0,17451.0,0.37,-0.2,Seoul,280.0,17451.0,0.37,-0.2,280.0,17451.0,-0.2,0.373,280.0,17451.0,0.37,-0.2,37.591606,127.025734,37.59153,127.025696
18670656,네 파일 모두 존재, 먹골교 Last 1km, 먹골교 Last 1km, 먹골교 Last 1km, 먹골교 Last 1km,1073.0,12972.0,1.06,0.3,Seoul,1071.0,12968.0,1.06,0.3,,,0.3,1.056,1074.0,12980.0,1.0559,0.3,37.619136,127.081993,37.61767,127.0929
18677178,네 파일 모두 존재,영동2교-영동3교 (시계방향),영동2교-영동3교 (시계방향),영동2교-영동3교 (시계방향),영동2교-영동3교 (시계방향),978.0,4383.0,2.07,0.0,Seoul,978.0,4382.0,2.07,0.0,,,0.0,2.07,979.0,4386.0,2.07,0.0,37.47956,127.043594,37.479454,127.04357
18687476,도경+동관+수진 파일에 존재,to the ridge of Mt. Acha,to the ridge of Mt. Acha,,to the ridge of Mt. Acha,1797.0,4050.0,0.6,14.1,Seoul,1797.0,4049.0,0.6,14.1,,,,,1785.0,4051.0,0.6,14.1,37.55517,127.101265,37.558865,127.1027
18725216,네 파일 모두 존재,SF 10km Finish,SF 10km Finish,SF 10km Finish,SF 10km Finish,4460.0,21745.0,0.81,0.8,Seoul,4460.0,21739.0,0.81,0.8,,,0.8,0.806,4461.0,21748.0,0.81,0.8,37.52093,126.961238,37.517589,126.96933
18868731,도경+동관+수진 파일에 존재,Please look back,Please look back,,Please look back,158.0,736.0,0.34,7.8,Seoul,158.0,736.0,0.34,7.8,,,,,158.0,736.0,0.34,7.8,37.596299,127.022463,37.594208,127.024889
18874939,네 파일 모두 존재,Being watched,Being watched,Being watched,Being watched,2943.0,5233.0,1.39,8.8,Seoul,2941.0,5228.0,1.39,8.8,2941.0,5228.0,8.8,1.394,2930.0,5234.0,1.3941,8.8,37.592452,126.998263,37.593739,126.986021
18915927,네 파일 모두 존재,Golf to the sky,Golf to the sky,Golf to the sky,Golf to the sky,512.0,2183.0,1.51,7.3,Seongbuk-gu,512.0,2183.0,1.51,7.3,,,7.3,1.513,512.0,2183.0,1.5127000000000002,7.3,37.602128,126.997216,37.60706,126.985562
18922738,네 파일 모두 존재,[Tom's] Inwangsan Stairs to Buam,[Tom's] Inwangsan Stairs to Buam,[Tom's] Inwangsan Stairs to Buam,[Tom's] Inwangsan Stairs to Buam,5224.0,11176.0,1.6,-11.8,Seoul,5220.0,11172.0,1.6,-11.8,5219.0,11171.0,-11.8,1.605,5225.0,11180.0,1.6,-11.8,37.584812,126.958006,37.591794,126.966419
18935033,네 파일 모두 존재,[Tom's] Rose Garden Climb to Gate,[Tom's] Rose Garden Climb to Gate,[Tom's] Rose Garden Climb to Gate,[Tom's] Rose Garden Climb to Gate,1639.0,2591.0,1.8,7.4,Eunpyeong-gu,1638.0,2590.0,1.8,7.4,,,7.4,1.804,1639.0,2591.0,1.8039,7.4,37.610596,126.94129,37.608282,126.951203
18935062,네 파일 모두 존재,[Tom's] Gate downhill to Rose Garden,[Tom's] Gate downhill to Rose Garden,[Tom's] Gate downhill to Rose Garden,[Tom's] Gate downhill to Rose Garden,2267.0,4890.0,1.82,-7.0,Jongno-gu,2267.0,4889.0,1.82,-7.0,,,-7.0,1.822,2267.0,4890.0,1.8218,-7.0,37.608264,126.951404,37.610389,126.941653
18962884,네 파일 모두 존재,암사고개-고덕교 다운힐(강.철),암사고개-고덕교 다운힐(강.철),암사고개-고덕교 다운힐(강.철),암사고개-고덕교 다운힐(강.철),3410.0,10324.0,0.95,-3.8,Gangdong-gu,3423.0,10319.0,0.95,-3.8,3423.0,10319.0,-3.8,0.946,3409.0,10324.0,0.9465,-3.8,37.566944,127.143662,37.568535,127.153577
19010968,네 파일 모두 존재,Bogwang Tunnel to Jamsu Bridge,Bogwang Tunnel to Jamsu Bridge,Bogwang Tunnel to Jamsu Bridge,Bogwang Tunnel to Jamsu Bridge,21322.0,121209.0,1.0,-1.2,Yongsan-gu,21328.0,121177.0,1.0,-1.2,,,-1.2,0.999,21327.0,121244.0,1.0,-1.2,37.524404,127.002702,37.518948,126.994525
19011008,도경+수진 파일에 존재,Hannam Triangle to Bogwang Tunnel,,,Hannam Triangle to Bogwang Tunnel,21586.0,132479.0,0.51,1.3,Yongsan-gu,,,,,,,,,21590.0,132520.0,0.51,1.3,37.527926,127.006891,37.52482,127.002855
19024669,도경+수진 파일에 존재,서울숲1Km,,,서울숲1Km,2645.0,39391.0,1.05,0.1,Seongdong-gu,,,,,,,,,2645.0,39391.0,1.05,0.1,37.545472,127.041771,37.545272,127.041896
19025582,네 파일 모두 존재,Hyochang Stadium Reverse 400m,Hyochang Stadium Reverse 400m,Hyochang Stadium Reverse 400m,Hyochang Stadium Reverse 400m,257.0,36433.0,0.43,0.0,Yongsan-gu,257.0,36433.0,0.43,0.0,,,0.0,0.43,258.0,36461.0,0.43,0.0,37.543773,126.961673,37.543763,126.961687
19042586,동관 파일에만 존재,,염강나들목~안합~염강나들목,,,,,,,,1402.0,5340.0,3.0,-0.0,,,,,,,,,37.562222,126.865378,37.562193,126.865397
19042602,도경+수진 파일에 존재,염강나들목~안합,,,염강나들목~안합,15269.0,63621.0,1.46,-0.1,Gangseo-gu,,,,,,,,,15269.0,63635.0,1.46,-0.1,37.562122,126.865537,37.553823,126.87807
19053442,도경+진숙+수진 파일에 존재,사천교~홍제천 합수부 왕복(5.0km),,사천교~홍제천 합수부 왕복(5.0km),사천교~홍제천 합수부 왕복(5.0km),1381.0,7613.0,5.01,-0.1,Seodaemun-gu,,,,,1381.0,7611.0,-0.1,5.012,1381.0,7618.0,5.01,-0.1,37.568653,126.917275,37.568298,126.916865
19077647,동관 파일에만 존재,,Cheongy 4.5k out,,,,,,,,337.0,552.0,4.8,-0.0,,,,,,,,,37.569851,127.015846,37.571617,127.041525
19117105,동관+진숙 파일에 존재,,Flea Market 400m Reverse,Flea Market 400m Reverse,,,,,,,435.0,5057.0,0.41,-0.6,,,-0.6,0.409,,,,,37.484264,126.982811,37.480627,126.982616
19119777,도경+동관+수진 파일에 존재,Mini MHJ LOOP,Mini MHJ LOOP,,Mini MHJ LOOP,30.0,51.0,5.51,-0.0,Eunpyeong-gu,30.0,51.0,5.51,-0.0,,,,,30.0,51.0,5.51,-0.0,37.588447,126.913821,37.588481,126.913811
19165318,네 파일 모두 존재,경복궁_시계방향[2.6km],경복궁_시계방향[2.6km],경복궁_시계방향[2.6km],경복궁_시계방향[2.6km],5463.0,27943.0,2.64,-0.0,Jongno-gu,5453.0,27899.0,2.64,-0.0,5453.0,27889.0,-0.0,2.642,5467.0,27966.0,2.64,-0.0,37.576301,126.979405,37.576423,126.97941
19177419,도경+수진 파일에 존재,진옥자전거캠프-광장중학교_고구려정삼거리,,,진옥자전거캠프-광장중학교_고구려정삼거리,490.0,749.0,1.48,10.7,Gwangjin-gu,,,,,,,,,490.0,749.0,1.48,10.7,37.54697,127.102416,37.558135,127.103645
19286498,도경+동관+수진 파일에 존재,[Tom's] Jokduri slippy bum descent,[Tom's] Jokduri slippy bum descent,,[Tom's] Jokduri slippy bum descent,344.0,429.0,1.09,-19.9,Eunpyeong-gu,344.0,429.0,1.09,-19.9,,,,,344.0,429.0,1.0866,-19.9,37.618772,126.943067,37.614625,126.935068
19302594,동관+진숙 파일에 존재,,Ichon Dirt Path(E2W),Ichon Dirt Path(E2W),,,,,,,16763.0,70020.0,0.92,-0.6,,,-0.6,0.924,,,,,37.51483,126.980972,37.516565,126.971039
19317472,동관 파일에만 존재,,[Tom's] Munsubong Final Climb,,,,,,,,930.0,1382.0,0.23,26.3,,,,,,,,,37.63189,126.974394,37.632204,126.972363
19323852,도경+동관+수진 파일에 존재,북한산자락길 (부분 개통),북한산자락길 (부분 개통),,북한산자락길 (부분 개통),117.0,417.0,4.05,-0.0,Buam-dong,117.0,417.0,4.05,-0.0,,,,,117.0,417.0,4.0526,-0.0,37.59659,126.95298,37.594776,126.942678
