"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20251101","수인선","달월","64","74","20251104",""
"20251101","수인선","월곶","2725","2597","20251104",""
"20251101","수인선","소래포구","7107","7117","20251104",""
"20251101","수인선","인천논현","4900","5172","20251104",""
"20251101","수인선","호구포","2743","2612","20251104",""
"20251101","수인선","남동인더스파크","1115","1141","20251104",""
"20251101","수인선","원인재","4446","4432","20251104",""
"20251101","수인선","연수","4638","4690","20251104",""
"20251101","수인선","송도","2573","2409","20251104",""
"20251101","수인선","인하대","5780","5210","20251104",""
"20251101","수인선","숭의","3676","3269","20251104",""
"20251101","수인선","신포","2034","1968","20251104",""
"20251101","수인선","인천","1722","3132","20251104",""
"20251101","신림선","샛강","1398","1806","20251104",""
"20251101","신림선","대방","3671","2225","20251104",""
"20251101","신림선","서울지방병무청","2493","2730","20251104",""
"20251101","신림선","보라매","3495","3150","20251104",""
"20251101","신림선","보라매공원","2005","2318","20251104",""
"20251101","신림선","보라매병원","4783","4753","20251104",""
"20251101","신림선","당곡","4138","3683","20251104",""
"20251101","신림선","신림","2146","2447","20251104",""
"20251101","신림선","서원","3100","2697","20251104",""
"20251101","신림선","서울대벤처타운","9422","8057","20251104",""
"20251101","신림선","관악산(서울대)","3834","3945","20251104",""
"20251101","안산선","산본","15636","16411","20251104",""
"20251101","안산선","대야미","4828","4028","20251104",""
"20251101","안산선","반월","4102","3970","20251104",""
"20251101","안산선","상록수","13481","13586","20251104",""
"20251101","안산선","중앙","19491","20263","20251104",""
"20251101","안산선","고잔","8446","8633","20251104",""
"20251101","안산선","초지","4300","4168","20251104",""
"20251101","안산선","안산","11475","12207","20251104",""
"20251101","안산선","신길온천","2091","1915","20251104",""
"20251101","안산선","정왕","8636","8610","20251104",""
"20251101","안산선","오이도","7903","6736","20251104",""
"20251101","안산선","수리산","3361","3004","20251104",""
"20251101","우이신설선","북한산우이","5099","4847","20251104",""
"20251101","우이신설선","솔밭공원","2495","2294","20251104",""
"20251101","우이신설선","4.19민주묘지","3616","3086","20251104",""
"20251101","우이신설선","가오리","3749","3427","20251104",""
"20251101","우이신설선","화계","3215","2984","20251104",""
"20251101","우이신설선","삼양","2282","2245","20251104",""
"20251101","우이신설선","삼양사거리","2393","2270","20251104",""
"20251101","우이신설선","솔샘","4701","4184","20251104",""
"20251101","우이신설선","북한산보국문","5859","5001","20251104",""
"20251101","우이신설선","정릉","4685","3697","20251104",""
"20251101","우이신설선","성신여대입구(돈암)","3706","4178","20251104",""
"20251101","우이신설선","보문","1641","1632","20251104",""
"20251101","우이신설선","신설동","1944","1888","20251104",""
"20251101","일산선","원흥","9230","8625","20251104",""
"20251101","일산선","지축","2","0","20251104",""
"20251101","일산선","삼송","17264","16784","20251104",""
"20251101","일산선","원당","10330","9613","20251104",""
"20251101","일산선","화정","15303","15810","20251104",""
"20251101","일산선","대곡","9974","10131","20251104",""
"20251101","일산선","백석","9201","9496","20251104",""
"20251101","일산선","마두","6398","6312","20251104",""
"20251101","일산선","정발산","8620","9063","20251104",""
"20251101","일산선","주엽","7583","7440","20251104",""
"20251101","일산선","대화","9456","8574","20251104",""
"20251101","장항선","봉명","970","918","20251104",""
"20251101","장항선","쌍용(나사렛대)","2353","2275","20251104",""
"20251101","장항선","아산","4790","4247","20251104",""
"20251101","장항선","탕정","2025","1855","20251104",""
"20251101","장항선","배방","1394","1321","20251104",""
"20251101","장항선","온양온천","5892","5898","20251104",""
"20251101","장항선","신창(순천향대)","1712","1499","20251104",""
"20251101","중앙선","회기","27246","25456","20251104",""
"20251101","중앙선","중랑","5222","4892","20251104",""
"20251101","중앙선","상봉","6165","5957","20251104",""
"20251101","중앙선","망우","7740","7475","20251104",""
"20251101","중앙선","양원","3240","3055","20251104",""
"20251101","중앙선","구리","7456","8047","20251104",""
"20251101","중앙선","도농","8148","7583","20251104",""
"20251101","중앙선","양정","529","440","20251104",""
"20251101","중앙선","덕소","5149","5119","20251104",""
"20251101","중앙선","도심","2187","1905","20251104",""
"20251101","중앙선","팔당","1311","1349","20251104",""
"20251101","중앙선","운길산","1383","1452","20251104",""
"20251101","중앙선","양수","2459","2468","20251104",""
"20251101","중앙선","신원","214","195","20251104",""
"20251101","중앙선","국수","695","687","20251104",""
"20251101","중앙선","아신","603","649","20251104",""
"20251101","중앙선","오빈","313","326","20251104",""
"20251101","중앙선","양평","3438","3594","20251104",""
"20251101","중앙선","원덕","478","477","20251104",""
"20251101","중앙선","용문","2951","3209","20251104",""
"20251101","중앙선","지평","78","134","20251104",""
"20251102","경원선","창동","3","0","20251105",""
"20251102","중앙선","국수","612","655","20251105",""
"20251102","중앙선","오빈","281","239","20251105",""
"20251102","중앙선","양평","2988","2713","20251105",""
"20251102","중앙선","원덕","440","339","20251105",""
"20251102","중앙선","용문","2553","2164","20251105",""
"20251102","중앙선","지평","67","66","20251105",""
"20251102","중앙선","운길산","967","932","20251105",""
"20251102","중앙선","양수","1859","1689","20251105",""
"20251102","중앙선","신원","224","136","20251105",""
"20251102","중앙선","아신","546","479","20251105",""
"20251102","일산선","화정","11848","12174","20251105",""
"20251102","일산선","원당","7461","7164","20251105",""
"20251102","일산선","대곡","7288","7089","20251105",""
"20251102","일산선","백석","6808","6724","20251105",""
"20251102","일산선","마두","4083","4202","20251105",""
"20251102","일산선","정발산","6873","6736","20251105",""
"20251102","일산선","삼송","12627","12504","20251105",""
"20251102","일산선","주엽","5371","5252","20251105",""
"20251102","일산선","대화","6583","5696","20251105",""
"20251102","장항선","봉명","652","682","20251105",""
"20251102","장항선","쌍용(나사렛대)","1624","1794","20251105",""
"20251102","장항선","아산","4312","3183","20251105",""
"20251102","장항선","탕정","1538","1766","20251105",""
"20251102","장항선","배방","1016","1150","20251105",""
"20251102","장항선","온양온천","4687","4605","20251105",""
"20251102","장항선","신창(순천향대)","1138","2179","20251105",""
"20251102","중앙선","회기","20990","21741","20251105",""
"20251102","중앙선","중랑","4026","3948","20251105",""
"20251102","중앙선","상봉","4485","4402","20251105",""
"20251102","중앙선","망우","5623","5634","20251105",""
"20251102","중앙선","양원","1792","1916","20251105",""
"20251102","중앙선","구리","5379","5721","20251105",""
"20251102","중앙선","도농","5902","5846","20251105",""
"20251102","중앙선","양정","415","355","20251105",""
"20251102","중앙선","덕소","3826","3829","20251105",""
"20251102","중앙선","도심","1685","1490","20251105",""
"20251102","중앙선","팔당","1079","1102","20251105",""
"20251102","1호선","서울역","61580","60586","20251105",""
"20251102","1호선","시청","17755","18205","20251105",""
"20251102","1호선","종각","19364","17339","20251105",""
"20251102","1호선","종로3가","19386","17149","20251105",""
"20251102","1호선","종로5가","15814","15153","20251105",""
"20251102","1호선","동대문","14624","15080","20251105",""
"20251102","1호선","신설동","11092","10485","20251105",""
"20251102","1호선","제기동","12447","13086","20251105",""
"20251102","1호선","청량리(서울시립대입구)","19246","19291","20251105",""
"20251102","1호선","동묘앞","15990","16251","20251105",""
"20251102","2호선","시청","13421","11067","20251105",""
"20251102","2호선","을지로입구","34663","33062","20251105",""
"20251102","2호선","을지로3가","15713","15394","20251105",""
"20251102","2호선","을지로4가","8079","7819","20251105",""
"20251102","2호선","동대문역사문화공원(DDP)","15074","18508","20251105",""
"20251102","2호선","신당","10666","11477","20251105",""
"20251102","2호선","상왕십리","8881","8988","20251105",""
"20251102","2호선","왕십리(성동구청)","11602","11447","20251105",""
"20251102","2호선","한양대","3685","4648","20251105",""
"20251102","2호선","뚝섬","17000","16362","20251105",""
"20251102","2호선","성수","47933","50861","20251105",""
"20251102","2호선","건대입구","33731","33899","20251105",""
"20251102","2호선","구의(광진구청)","19126","17644","20251105",""
"20251102","2호선","강변(동서울터미널)","25037","24142","20251105",""
"20251102","2호선","잠실나루","7246","7266","20251105",""
"20251102","2호선","잠실(송파구청)","71997","65404","20251105",""
"20251102","2호선","잠실새내","17893","17611","20251105",""
"20251102","2호선","종합운동장","9441","10946","20251105",""
"20251102","2호선","삼성(무역센터)","28155","26786","20251105",""
"20251102","2호선","선릉","18699","16265","20251105",""
"20251102","2호선","역삼","14596","15401","20251105",""
"20251102","2호선","강남","39568","38686","20251105",""
"20251102","2호선","교대(법원.검찰청)","11279","14025","20251105",""
"20251102","2호선","서초","16075","15124","20251105",""
"20251102","2호선","방배","7977","8322","20251105",""
"20251102","2호선","사당","30563","32058","20251105",""
"20251102","2호선","낙성대(강감찬)","19149","19795","20251105",""
"20251102","2호선","서울대입구(관악구청)","30178","30008","20251105",""
"20251102","2호선","봉천","15189","14581","20251105",""
"20251102","2호선","신림","38959","38293","20251105",""
"20251102","2호선","신대방","17691","17055","20251105",""
"20251102","2호선","구로디지털단지","29826","29078","20251105",""
"20251102","2호선","대림(구로구청)","17809","18127","20251105",""
