"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20251201","수인선","소래포구","5263","4808","20251204",""
"20251201","수인선","인천논현","5798","6153","20251204",""
"20251201","수인선","호구포","4280","4485","20251204",""
"20251201","수인선","남동인더스파크","2596","2970","20251204",""
"20251201","수인선","원인재","4674","4819","20251204",""
"20251201","수인선","연수","4927","4785","20251204",""
"20251201","수인선","송도","2923","2554","20251204",""
"20251201","수인선","인하대","8603","8109","20251204",""
"20251201","수인선","숭의","5100","4664","20251204",""
"20251201","수인선","신포","1910","1892","20251204",""
"20251201","수인선","인천","967","1492","20251204",""
"20251201","신림선","샛강","3669","4209","20251204",""
"20251201","신림선","대방","3599","2877","20251204",""
"20251201","신림선","서울지방병무청","3697","4064","20251204",""
"20251201","신림선","보라매","5313","4761","20251204",""
"20251201","신림선","보라매공원","2739","2939","20251204",""
"20251201","신림선","보라매병원","9751","10230","20251204",""
"20251201","신림선","당곡","5446","5364","20251204",""
"20251201","신림선","신림","2572","3094","20251204",""
"20251201","신림선","서원","3930","3511","20251204",""
"20251201","신림선","서울대벤처타운","10901","10223","20251204",""
"20251201","신림선","관악산(서울대)","3396","3247","20251204",""
"20251201","안산선","산본","17580","18724","20251204",""
"20251201","안산선","대야미","5432","4876","20251204",""
"20251201","안산선","반월","4879","4726","20251204",""
"20251201","안산선","상록수","16827","16814","20251204",""
"20251201","안산선","한대앞","10608","11170","20251204",""
"20251201","안산선","중앙","19014","19799","20251204",""
"20251201","안산선","고잔","10086","9472","20251204",""
"20251201","안산선","초지","5467","5551","20251204",""
"20251201","안산선","안산","12645","11358","20251204",""
"20251201","안산선","신길온천","2352","2032","20251204",""
"20251201","안산선","정왕","11239","11526","20251204",""
"20251201","안산선","오이도","8208","7952","20251204",""
"20251201","안산선","수리산","4359","3683","20251204",""
"20251201","우이신설선","북한산우이","3006","2645","20251204",""
"20251201","우이신설선","솔밭공원","2851","2758","20251204",""
"20251201","우이신설선","4.19민주묘지","4480","4593","20251204",""
"20251201","우이신설선","가오리","4725","4921","20251204",""
"20251201","우이신설선","화계","4132","4002","20251204",""
"20251201","우이신설선","삼양","2647","2843","20251204",""
"20251201","우이신설선","삼양사거리","2903","2912","20251204",""
"20251201","우이신설선","솔샘","6523","6337","20251204",""
"20251201","우이신설선","북한산보국문","6887","6714","20251204",""
"20251201","우이신설선","정릉","5273","4862","20251204",""
"20251201","우이신설선","성신여대입구(돈암)","3982","4175","20251204",""
"20251201","우이신설선","보문","1928","1924","20251204",""
"20251201","우이신설선","신설동","2889","2691","20251204",""
"20251201","일산선","원흥","12329","11973","20251204",""
"20251201","일산선","지축","2","0","20251204",""
"20251201","일산선","삼송","21579","20794","20251204",""
"20251201","일산선","원당","12829","12341","20251204",""
"20251201","일산선","화정","18470","18981","20251204",""
"20251201","일산선","대곡","11637","10447","20251204",""
"20251201","일산선","백석","11123","11479","20251204",""
"20251201","일산선","마두","8802","8850","20251204",""
"20251201","일산선","정발산","7232","7110","20251204",""
"20251201","일산선","주엽","10076","9802","20251204",""
"20251201","일산선","대화","11863","9412","20251204",""
"20251201","장항선","봉명","1541","1589","20251204",""
"20251201","장항선","쌍용(나사렛대)","3293","3332","20251204",""
"20251201","장항선","아산","5229","4299","20251204",""
"20251201","장항선","탕정","2352","2054","20251204",""
"20251201","장항선","배방","1382","1323","20251204",""
"20251201","장항선","온양온천","5041","5066","20251204",""
"20251201","장항선","신창(순천향대)","2763","3492","20251204",""
"20251201","중앙선","회기","30491","29697","20251204",""
"20251201","중앙선","중랑","6037","5746","20251204",""
"20251201","중앙선","상봉","6572","6295","20251204",""
"20251201","중앙선","망우","8147","8015","20251204",""
"20251201","중앙선","양원","3519","3454","20251204",""
"20251201","중앙선","구리","8134","8562","20251204",""
"20251201","중앙선","도농","10979","10003","20251204",""
"20251201","중앙선","양정","539","443","20251204",""
"20251201","중앙선","덕소","6059","5890","20251204",""
"20251201","중앙선","도심","3194","2551","20251204",""
"20251201","중앙선","팔당","711","729","20251204",""
"20251201","중앙선","운길산","574","527","20251204",""
"20251201","중앙선","양수","1773","1749","20251204",""
"20251201","중앙선","신원","148","125","20251204",""
"20251201","중앙선","국수","820","766","20251204",""
"20251201","중앙선","아신","563","605","20251204",""
"20251201","중앙선","오빈","337","319","20251204",""
"20251201","중앙선","양평","3348","3314","20251204",""
"20251201","중앙선","원덕","393","345","20251204",""
"20251201","중앙선","용문","1822","1790","20251204",""
"20251202","1호선","시청","31629","31667","20251205",""
"20251202","7호선","먹골","11340","11307","20251205",""
"20251202","7호선","중화","12368","12432","20251205",""
"20251202","7호선","상봉","18907","18547","20251205",""
"20251202","7호선","면목","17232","16773","20251205",""
"20251202","7호선","사가정","17537","18077","20251205",""
"20251202","7호선","용마산(용마폭포공원)","6431","6499","20251205",""
"20251202","7호선","중곡","12540","11891","20251205",""
"20251202","7호선","군자(능동)","16646","13583","20251205",""
"20251202","7호선","어린이대공원(세종대)","20199","20690","20251205",""
"20251202","7호선","건대입구","15990","16099","20251205",""
"20251202","7호선","자양(뚝섬한강공원)","8258","8194","20251205",""
"20251202","7호선","청담","21514","23425","20251205",""
"20251202","7호선","강남구청","18938","21175","20251205",""
"20251202","7호선","학동","27461","28367","20251205",""
"20251202","7호선","논현","21805","22850","20251205",""
"20251202","7호선","반포","7618","7346","20251205",""
"20251202","7호선","고속터미널","17805","16227","20251205",""
"20251202","7호선","내방","17463","17420","20251205",""
"20251202","7호선","이수","18420","18114","20251205",""
"20251202","7호선","남성","12918","12570","20251205",""
"20251202","7호선","숭실대입구(살피재)","17458","17495","20251205",""
"20251202","7호선","상도","14287","14172","20251205",""
"20251202","7호선","장승배기","11237","10819","20251205",""
"20251202","7호선","신대방삼거리","16907","16543","20251205",""
"20251202","7호선","보라매","7230","7842","20251205",""
"20251202","7호선","신풍","13652","12998","20251205",""
"20251202","7호선","대림(구로구청)","9600","9681","20251205",""
"20251202","7호선","남구로","17156","18327","20251205",""
"20251202","7호선","가산디지털단지","52025","52012","20251205",""
"20251202","7호선","철산","24970","25685","20251205",""
"20251202","7호선","광명사거리","24044","23851","20251205",""
"20251202","7호선","천왕","13672","13360","20251205",""
"20251202","7호선","온수(성공회대입구)","12088","11105","20251205",""
"20251202","8호선","암사역사공원","7883","6811","20251205",""
"20251202","8호선","암사","18142","16909","20251205",""
"20251202","8호선","천호(풍납토성)","19252","21698","20251205",""
"20251202","8호선","강동구청","12193","12541","20251205",""
"20251202","8호선","몽촌토성(평화의문)","8168","8331","20251205",""
"20251202","8호선","잠실(송파구청)","20453","23079","20251205",""
"20251202","8호선","석촌","9970","11025","20251205",""
"20251202","8호선","송파","11204","11268","20251205",""
"20251202","8호선","가락시장","9823","10844","20251205",""
"20251202","8호선","문정","26788","27781","20251205",""
"20251202","8호선","장지","19794","18279","20251205",""
"20251202","8호선","복정","11472","9803","20251205",""
"20251202","8호선","산성","6983","7199","20251205",""
"20251202","8호선","남한산성입구(성남법원.검찰청)","15441","14200","20251205",""
"20251202","8호선","단대오거리","13717","12979","20251205",""
"20251202","8호선","신흥","5679","5882","20251205",""
"20251202","8호선","수진","5900","5654","20251205",""
"20251202","8호선","모란","5074","3930","20251205",""
"20251202","8호선","남위례","8528","8323","20251205",""
"20251202","9호선","개화","2857","1914","20251205",""
"20251202","9호선","김포공항","6460","10290","20251205",""
"20251202","9호선","공항시장","3135","3370","20251205",""
"20251202","9호선","신방화","7667","7736","20251205",""
"20251202","9호선","마곡나루(서울식물원)","17164","16480","20251205",""
"20251202","9호선","양천향교","12893","13369","20251205",""
"20251202","9호선","가양","24978","24756","20251205",""
"20251202","9호선","증미","9771","9404","20251205",""
"20251202","9호선","등촌","14579","14141","20251205",""
"20251202","9호선","염창","20099","19377","20251205",""
"20251202","9호선","신목동","5410","4762","20251205",""
"20251202","9호선","선유도","10701","9879","20251205",""
"20251202","9호선","당산","21270","20961","20251205",""
"20251202","9호선","국회의사당","21494","21979","20251205",""
"20251202","9호선","여의도","36772","35416","20251205",""
"20251202","9호선","샛강","7721","7765","20251205",""
"20251202","9호선","노량진","30565","29693","20251205",""
"20251202","9호선","노들","5345","4482","20251205",""
"20251202","9호선","흑석(중앙대입구)","11202","11715","20251205",""
"20251202","9호선","동작(현충원)","1969","1686","20251205",""
"20251202","9호선","구반포","2515","2211","20251205",""
"20251202","9호선","신반포","5488","5209","20251205",""
"20251202","9호선","고속터미널","14547","18957","20251205",""
"20251202","9호선","사평","5010","4893","20251205",""
"20251202","9호선","신논현","33276","33768","20251205",""
"20251202","9호선2~3단계","언주","13700","13955","20251205",""
